section,set_name,draw_name,column_index,triad,vt_triad,vertical_support,horizontal_span,set_span,variant_echo,has_straight,has_vt_straight,vt_only_lane,col1_arrival,precol1_funnel,ls_col_42,ls2_lane,is_starred,star_count,is_superhot_slot,is_set1,guard_injected,score,reasons
Evening,Set1,Draw4,2,368,244,2,4,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,369,245,2,7,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,369,245,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,378,344,2,4,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,388,44,2,5,2,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,389,445,2,4,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,458,145,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,478,345,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,488,45,2,7,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,488,45,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,016,122,2,5,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,156,122,2,5,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,136,224,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,568,124,2,5,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,568,124,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,688,24,2,6,1,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,556,12,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,137,234,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,139,245,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,268,234,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,346,245,2,5,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,456,125,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,468,245,2,6,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,559,15,2,5,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,146,225,2,3,2,2,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,169,225,2,3,2,2,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,134,245,2,3,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,134,245,2,4,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,2,689,245,2,3,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,689,245,2,3,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,269,235,2,5,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,014,125,2,4,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,569,125,2,4,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,589,145,2,5,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,289,345,2,5,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,037,134,2,7,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw4,2,258,134,2,7,3,3,0,1,1,0,1,1,0,1,8,1,1,0,17.45,hot8|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw4,4,257,133,2,1,3,3,1,1,0,0,0,1,0,1,8,0,1,0,17.4,hot8|literal_draw|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,4,005,11,2,4,3,3,1,1,0,0,0,1,0,1,12,0,1,0,17.4,hot12|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,4,356,124,2,7,3,3,1,1,0,0,0,1,0,1,12,0,1,0,17.4,hot12|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,4,009,15,2,4,3,3,1,1,0,0,0,1,0,1,12,0,1,0,17.4,hot12|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,4,359,145,2,5,3,3,1,1,0,0,0,1,0,1,12,0,1,0,17.4,hot12|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,4,113,24,2,7,3,3,1,1,0,0,0,1,0,1,12,0,1,0,17.4,hot12|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,4,133,24,2,6,1,3,1,1,0,0,0,1,0,1,12,0,1,0,17.4,hot12|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,4,116,22,2,6,3,3,1,1,0,0,0,1,0,1,12,0,1,0,17.4,hot12|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,4,119,25,2,6,3,3,1,1,0,0,0,1,0,1,12,0,1,0,17.4,hot12|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,4,139,245,2,6,3,3,1,1,0,0,0,1,0,1,12,0,1,0,17.4,hot12|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw5,1,356,124,1,7,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,048,145,1,5,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,068,124,1,6,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,089,145,1,6,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,135,124,1,6,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,145,125,1,7,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,345,145,1,6,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,359,145,1,5,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,369,245,1,7,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,113,24,1,7,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,115,12,1,4,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,016,122,1,5,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,156,122,1,5,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,136,224,1,6,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,116,22,1,6,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,166,22,1,6,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,119,25,1,6,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,139,245,1,6,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,346,245,1,5,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,456,125,1,6,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,146,225,1,3,2,2,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,169,225,1,3,2,2,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,134,245,1,3,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,046,125,1,1,1,2,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,114,25,1,3,2,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,149,255,1,2,1,2,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,159,125,1,1,1,2,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,459,155,1,3,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,469,255,1,2,1,2,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,569,125,1,3,3,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw5,1,669,25,1,3,2,3,0,1,1,1,0,0,1,1,8,1,1,0,17.35,hot8|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw2,3,255,13,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,3,257,133,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,3,558,14,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,3,557,13,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,3,578,134,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,3,258,134,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,3,027,133,0,3,3,1,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,255,13,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,257,133,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,558,14,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,023,134,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,557,13,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,578,134,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,079,135,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,245,135,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,455,15,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,457,135,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,458,145,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,478,345,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,258,134,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,477,35,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,577,13,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,778,34,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,4,027,133,0,3,3,1,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,155,12,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,158,124,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,255,13,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,558,14,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,023,134,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,026,123,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,157,123,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,178,234,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,236,234,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,557,13,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,578,134,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,069,125,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,079,135,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,125,123,0,3,3,2,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,128,234,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,145,125,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,148,245,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,245,135,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,455,15,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,457,135,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,458,145,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,478,345,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,112,23,0,3,2,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,115,12,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,117,23,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,118,24,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,147,235,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,269,235,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,114,25,0,1,2,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,669,25,0,1,2,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,037,134,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,258,134,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,177,23,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,477,35,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,577,13,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,778,34,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,155,12,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,033,14,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,036,124,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,158,124,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,188,24,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,255,13,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,588,14,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,003,14,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,558,14,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,023,134,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,026,123,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,157,123,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,178,234,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,236,234,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,256,123,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,557,13,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,578,134,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,788,34,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,067,123,0,3,3,2,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,069,125,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,079,135,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,125,123,0,3,3,2,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,128,234,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,145,125,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,148,245,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,239,345,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,245,135,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,288,34,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
