state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
OntarioCanada4,2025-06-24,122,23,15,15,1,3,8,0,1,6,2,0,4,3,3,5,20.037,29.2,"funnel_precol1,hot16,hot20,hot4,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-24,678,234,19,19,2,5,10,0,4,13,3,0,8,3,3,6,20.545,29.1,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical5,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-24,334,45,33,33,0,3,25,0,6,10,0,0,6,3,3,5,19.998,28.9,"funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_straight"
OntarioCanada4,2025-06-24,367,234,23,23,6,3,17,3,5,12,5,0,4,2,3,7,18.907,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-24,112,23,18,18,1,3,9,0,2,9,4,0,5,3,3,6,20.075,28.6,"funnel_precol1,hot12,hot16,hot20,hot4,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-24,578,134,10,10,2,1,6,0,0,3,0,0,3,2,3,6,17.215,28.6,"hot12,hot16,hot20,hot4,literal_draw,set1_bonus,straight_lane,superhot_set1,vertical1,vt_straight"
OntarioCanada4,2025-06-24,478,345,30,30,5,4,18,0,5,7,1,0,3,3,3,7,16.523,28.6,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-24,022,13,40,40,15,2,30,6,8,1,1,0,0,3,3,7,17.027,28.3,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-24,336,24,19,19,0,3,18,0,5,4,0,0,0,3,2,5,20.147,27.25,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_straight"
OntarioCanada4,2025-06-24,224,35,36,36,2,3,24,1,6,1,0,0,0,3,3,7,20.035,27.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical3,vt_straight"
OntarioCanada4,2025-06-24,226,23,18,18,3,3,12,0,1,2,1,1,0,3,3,7,18.081,24.8,"funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-24,457,135,68,68,20,4,50,2,3,8,8,1,0,3,3,7,16.254,24.8,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
