triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
124,235,32,32,0,2,17,0,1,5,5,0,0,3,3,7,17.213,24.9,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vt_only_lane,vt_straight"
159,125,16,16,0,3,11,0,0,4,4,0,0,3,3,5,17.209,24.9,"hot12,hot16,hot20,hot8,set1_bonus,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
146,225,17,17,0,2,9,0,0,4,4,0,0,3,3,5,17.138,24.9,"hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vt_only_lane,vt_straight"
127,233,8,8,0,2,7,0,0,3,3,0,0,2,2,4,17.137,24.9,"hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,vertical1,vertical2,vt_only_lane,vt_straight"
169,225,17,17,0,2,9,0,0,4,4,0,0,3,3,5,16.838,24.9,"hot12,hot16,hot20,hot8,set1_bonus,straight_lane,vertical1,vertical2,vt_only_lane,vt_straight"
129,235,28,28,0,2,23,0,0,4,4,0,0,3,3,5,16.516,24.9,"hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,vertical1,vertical2,vt_only_lane,vt_straight"
026,123,25,25,0,3,11,0,0,6,6,0,0,3,3,5,16.326,24.9,"hot12,hot16,hot20,hot8,set1_bonus,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
157,123,25,25,0,3,11,0,0,6,6,0,0,3,3,5,16.326,24.9,"hot12,hot16,hot20,hot8,set1_bonus,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
226,23,23,23,0,2,14,0,3,4,4,0,0,3,3,5,16.039,24.9,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vt_only_lane,vt_straight"
266,23,11,11,1,3,7,0,0,2,1,1,0,3,3,5,18.7,24.8,"guard_set1,hot12,hot16,hot20,hot8,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
599,15,30,30,11,4,20,1,2,6,2,0,0,3,3,7,15.955,24.75,"col1,funnel_precol1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
249,355,34,34,12,3,33,3,8,5,1,0,0,3,2,7,15.671,24.6,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
366,24,18,18,0,3,8,0,0,3,0,0,0,3,3,4,19.803,24.45,"hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical3,vt_straight"
336,24,8,8,0,3,5,0,2,1,1,0,0,2,2,4,19.587,24.45,"funnel_precol1,hot16,hot20,hot8,ls2_lane,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
466,25,15,15,0,3,12,0,0,2,1,0,0,3,3,4,18.747,24.45,"hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
668,24,8,8,0,4,5,0,0,1,0,0,0,3,3,3,18.575,24.45,"hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical3,vertical4,vt_straight"
459,155,30,30,8,4,29,0,2,5,4,0,0,3,2,7,15.307,24.35,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
158,124,13,13,0,3,3,0,0,5,3,0,2,2,3,3,19.054,24.25,"hot12,hot16,hot20,literal_draw,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
018,124,30,30,0,3,14,0,2,8,5,0,2,3,3,5,18.04,24.15,"funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
368,244,7,7,0,3,2,0,0,3,0,0,0,3,3,2,20.35,24.15,"hot12,hot16,hot20,set1_bonus,straight_lane,vertical2,vertical3,vt_straight"
367,234,28,28,0,3,11,0,1,6,4,0,0,3,3,5,18.598,24.15,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
099,15,33,33,7,3,18,1,4,8,4,0,0,3,3,7,16.65,24.15,"col1,funnel_precol1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
359,145,45,45,19,3,33,4,3,8,8,0,0,3,3,7,15.54,24.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
244,35,19,19,7,3,13,3,4,2,0,0,0,3,3,7,15.316,24.15,"col1,funnel_precol1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical3,vt_straight"
399,45,31,31,11,4,20,1,4,8,4,0,0,3,3,7,15.137,24.15,"col1,funnel_precol1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
338,44,8,8,4,3,8,0,2,0,0,0,0,2,1,5,13.088,24.15,"funnel_precol1,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical3"
049,155,30,30,8,3,29,0,2,5,3,0,0,3,2,7,15.337,24.0,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
066,12,16,16,0,3,7,0,0,3,0,0,0,2,3,4,18.944,23.85,"hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_straight"
669,25,23,23,0,4,10,0,1,4,3,0,0,3,3,5,18.891,23.85,"funnel_precol1,hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
377,34,21,21,7,2,18,2,2,1,0,0,0,3,3,7,15.214,23.85,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_straight"
199,25,17,17,0,3,6,0,1,7,3,0,0,3,3,5,17.438,23.55,"funnel_precol1,hot16,hot20,hot8,ls2_lane,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
268,234,17,17,0,3,7,0,0,6,5,0,0,3,3,5,17.397,23.55,"hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical3,vt_only_lane,vt_straight"
356,124,29,29,0,3,14,0,1,6,6,0,0,3,3,5,17.372,23.55,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
369,245,27,27,0,3,12,0,2,7,5,0,0,3,3,5,17.294,23.55,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
068,124,12,12,0,3,9,0,3,3,1,0,0,3,3,4,17.225,23.55,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
346,245,14,14,0,3,7,0,0,3,3,0,0,3,3,4,17.207,23.55,"hot12,hot16,hot20,hot8,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
178,234,21,21,0,3,11,0,2,5,1,0,0,3,3,5,17.148,23.55,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
445,15,33,33,7,3,18,3,5,8,4,0,0,3,3,7,16.823,23.55,"col1,funnel_precol1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
136,224,20,20,0,3,10,0,1,7,5,0,0,3,3,5,16.823,23.55,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
013,124,17,17,0,3,8,0,0,6,3,0,0,3,3,5,16.706,23.55,"hot12,hot16,hot20,hot8,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
678,234,18,18,0,3,12,0,3,5,1,0,0,3,3,5,16.669,23.55,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
044,15,30,30,11,3,20,5,8,6,4,0,0,3,3,7,16.358,23.55,"col1,funnel_precol1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
089,145,24,24,10,2,19,5,6,3,3,0,0,3,3,7,15.746,23.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
448,45,31,31,11,3,20,3,5,8,5,0,0,3,3,7,15.402,23.55,"col1,funnel_precol1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
778,34,32,32,13,2,29,1,13,4,4,0,0,3,2,7,15.353,23.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
004,15,23,23,8,3,22,4,6,2,1,0,0,3,2,7,15.217,23.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
389,445,16,16,6,3,11,1,2,3,1,0,0,3,3,6,15.131,23.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
499,55,11,11,4,2,10,0,0,0,0,0,0,3,2,6,13.227,23.55,"hot16,hot20,hot4,hot8,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2"
078,134,41,41,20,3,35,9,6,7,4,0,0,3,3,7,15.288,23.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
006,12,5,5,0,3,3,0,1,2,0,0,0,3,2,4,19.19,23.25,"funnel_precol1,hot16,hot20,hot8,ls2_lane,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_straight"
699,25,19,19,0,3,5,0,0,5,5,0,0,3,3,5,17.411,23.25,"hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
166,22,11,11,0,3,5,0,0,3,1,0,0,3,3,4,16.745,23.25,"hot12,hot16,hot20,hot8,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
447,35,28,28,11,3,20,5,8,5,1,0,0,3,3,7,15.411,23.25,"col1,funnel_precol1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
357,134,32,32,13,2,24,2,0,3,2,0,0,3,3,7,14.878,23.25,"col1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
347,345,28,28,12,3,24,3,5,2,1,0,0,3,3,7,14.061,23.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
233,34,19,19,10,2,17,0,6,1,1,0,0,3,2,6,13.563,23.25,"funnel_precol1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
479,355,34,34,12,4,33,0,2,5,4,0,0,3,2,7,13.685,23.1,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
033,14,7,7,1,2,5,0,3,0,0,0,0,3,2,5,15.671,22.95,"funnel_precol1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2"
379,345,31,31,13,2,24,1,1,2,2,0,0,3,3,7,13.808,22.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
337,34,17,17,8,1,14,0,2,0,0,0,0,3,2,7,13.112,22.95,"funnel_precol1,hot16,hot20,hot4,hot8,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1"
349,455,20,20,9,1,19,0,0,0,0,0,0,3,2,7,11.485,22.95,"hot12,hot16,hot20,hot4,hot8,set1_bonus,straight_lane,superhot_set1,vertical1"
458,145,36,36,16,2,25,2,2,8,7,0,0,3,3,7,14.396,22.85,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
058,114,20,20,9,2,18,2,3,3,1,0,0,3,3,7,14.65,22.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
