section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why
Midday,Set1,Draw4,2,244,straight,28.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,1,0,3,244,3,31,False,6,3,0,0.0,9,0,0,2,0,0.0,0,0.0,2,2,3,2,4,1,True,straight|cov3|hp_repeat3|vstr2|vstr3|hot2|double_mirror|vtrac_straight|set_chain2|draw_chain4
Midday,Set1,Draw6,2,244,straight,28.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1,0,1,244,3,31,False,6,1,0,0.0,9,4,0,0,0,0.0,0,0.0,2,2,3,2,4,1,True,straight|cov3|vstr2|vstr3|single_left|double_mirror|vtrac_straight|set_chain2|draw_chain4
Combined,Set1,Draw1,3,133,straight,27.5,"R2,R6",False,True,False,False,False,False,False,False,False,2,1,0,6,133,2,23,True,4,6,0,0.0,5,0,0,2,0,0.0,0,0.5,2,2,5,2,6,1,True,straight|cov2|hp_repeat6|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain6
Combined,Set1,Draw1,2,133,straight,27.5,"R2,R6",False,True,False,False,False,False,False,False,False,2,1,0,6,133,2,23,True,4,6,0,0.0,5,0,0,2,0,0.0,0,0.5,2,2,5,2,6,1,True,straight|cov2|hp_repeat6|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain6
Combined,Set1,Draw1,1,138,boxed,27.5,"R2,R6,R8",True,False,False,False,False,False,False,False,False,2,3,0,7,138,1,23,True,6,7,2,0.0,1,0,0,4,1,0.0,0,0.5,0,0,6,1,7,0,False,boxed|cov3|hp_repeat7|mirror|hot2|perm3|hidden3v|draw_chain7
Combined,Set1,Draw1,1,368,boxed,27.5,"R2,R4,R8",True,False,False,False,False,False,False,False,False,2,3,0,7,386,1,23,True,6,7,2,0.0,1,0,0,4,1,0.0,0,0.5,0,0,6,1,7,0,False,boxed|cov3|hp_repeat7|mirror|hot2|perm3|hidden3v|draw_chain7
Combined,Set1,Draw1,3,334,straight,27.5,"R4,R6",False,True,False,False,False,False,False,False,False,2,1,0,6,334,2,33,True,4,6,0,0.0,5,0,0,2,0,0.0,0,0.5,2,2,5,2,6,1,True,straight|cov2|hp_repeat6|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain6
Combined,Set1,Draw1,2,334,straight,27.5,"R4,R6",False,True,False,False,False,False,False,False,False,2,1,0,6,334,2,33,True,4,6,0,0.0,5,0,0,2,0,0.0,0,0.5,2,2,5,2,6,1,True,straight|cov2|hp_repeat6|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain6
Combined,Set1,Draw2,1,388,boxed,27.5,"R2,R4,R8",True,True,False,False,False,False,False,False,False,2,2,0,6,883,2,32,True,6,6,1,0.0,3,0,0,4,1,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov3|hp_repeat6|vstr2|mirror|hot2|perm2|hidden3v|double_mirror|draw_chain6
Combined,Set1,Draw7,1,559,straight,27.5,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1,0,1,559,3,5,True,6,1,0,0.0,9,4,0,0,0,0.0,0,0.5,2,2,2,2,3,1,True,straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain3
Evening,Set1,Draw1,1,1455,boxed,27.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3,0,3,5541,2,9,True,8,3,2,0.0,3,0,0,4,0,3.0,1,0.5,0,0,3,1,4,0,False,boxed|cov4|hp_repeat3|vstr2|hot2|dom_last|perm3|hidden3v|draw_chain4
Evening,Set1,Draw2,1,455,boxed,27.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,2,2,0,6,554,2,5,True,6,6,1,0.0,3,0,0,4,0,0.0,0,0.5,0,0,6,1,7,1,True,boxed|cov3|hp_repeat6|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain7
Evening,Set1,Draw2,1,14556,boxed,27.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,2,55416,1,9,True,8,2,3,0.0,1,0,0,4,1,3.0,2,0.5,0,0,3,1,4,0,False,boxed|cov4|hp_repeat2|mirror|hot2|dom_last|perm4|hidden3v|draw_chain4
Combined,Set1,Draw6,2,599,straight,27.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1,0,1,599,3,15,False,6,1,0,0.0,9,4,0,0,0,0.0,0,0.0,2,4,0,3,1,1,True,straight|cov3|vstr2|vstr3|single_left|double_mirror|vtrac_straight|set_chain3
Midday,Set1,Draw3,1,036,boxed,27.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3,0,5,036,2,8,False,8,5,2,0.0,3,0,0,4,0,3.0,0,0.0,0,0,2,1,3,0,False,boxed|cov4|hp_repeat5|vstr2|hot2|dom_last|perm3|draw_chain3
Midday,Set1,Draw5,2,244,straight,27.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,1,0,2,244,3,31,False,6,2,0,0.0,9,0,0,2,0,0.0,0,0.0,2,2,3,2,4,1,True,straight|cov3|hp_repeat2|vstr2|vstr3|hot2|double_mirror|vtrac_straight|set_chain2|draw_chain4
Evening,Set1,Draw1,3,114,straight,27.0,"R2,R4",False,True,False,False,False,False,False,False,False,2,1,0,5,411,2,19,False,4,5,0,0.0,5,0,0,2,0,0.0,0,0.0,2,4,4,3,5,1,True,straight|cov2|hp_repeat5|vstr2|hot2|double_mirror|vtrac_straight|set_chain3|draw_chain5
Combined,Set2,Draw1,3,133,straight,26.5,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,5,133,3,23,True,6,5,0,0.0,9,0,0,1,0,0.0,0,0.5,2,2,0,2,1,1,True,straight|cov3|hp_repeat5|vstr2|vstr3|hot1|hidden3v|double_mirror|vtrac_straight|set_chain2
Combined,Set1,Draw1,1,134,boxed,26.5,"R2,R4,R6",False,False,False,False,False,False,False,False,False,2,3,0,3,413,1,24,True,6,3,2,0.0,1,0,0,4,0,0.0,0,0.5,0,4,6,3,7,0,False,boxed|cov3|hp_repeat3|hot2|perm3|hidden3v|set_chain3|draw_chain7
Combined,Set1,Draw2,3,13344688,boxed,26.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4,0,4,44133886,1,24,True,8,4,3,0.0,1,0,0,1,1,0.0,5,0.5,0,0,3,1,4,0,False,boxed|cov4|hp_repeat4|mirror|hot1|perm4|hidden3v|draw_chain4
Combined,Set1,Draw2,2,133,straight,26.5,"R2,R6",False,True,False,False,False,False,False,False,False,2,1,0,5,133,2,23,True,4,5,0,0.0,5,0,0,2,0,0.0,0,0.5,2,2,5,2,6,1,True,straight|cov2|hp_repeat5|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain6
Combined,Set1,Draw2,1,134,boxed,26.5,"R2,R4,R6",False,False,False,False,False,False,False,False,False,2,3,0,3,413,1,24,True,6,3,2,0.0,1,0,0,4,0,0.0,0,0.5,0,4,6,3,7,0,False,boxed|cov3|hp_repeat3|hot2|perm3|hidden3v|set_chain3|draw_chain7
Combined,Set1,Draw2,1,1388,boxed,26.5,"R2,R6,R8",True,False,False,False,False,False,False,False,False,2,3,0,6,1388,1,23,True,6,6,2,0.0,1,0,0,4,1,0.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat6|mirror|hot2|perm3|hidden3v|draw_chain6
Combined,Set1,Draw2,1,3688,boxed,26.5,"R2,R4,R8",True,False,False,False,False,False,False,False,False,2,3,0,6,3886,1,23,True,6,6,2,0.0,1,0,0,4,1,0.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat6|mirror|hot2|perm3|hidden3v|draw_chain6
Combined,Set1,Draw2,1,688,boxed,26.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,2,2,0,6,688,2,23,True,6,6,1,0.0,3,0,0,4,0,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov3|hp_repeat6|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain6
Combined,Set1,Draw2,2,334,straight,26.5,"R4,R6",False,True,False,False,False,False,False,False,False,2,1,0,5,334,2,33,True,4,5,0,0.0,5,0,0,2,0,0.0,0,0.5,2,2,5,2,6,1,True,straight|cov2|hp_repeat5|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain6
Combined,Set1,Draw3,1,134688,boxed,26.5,"R2,R4,R8",True,False,False,False,False,False,False,True,False,2,3,0,1,413886,1,24,True,6,1,2,0.0,1,0,0,4,1,3.0,3,0.5,0,0,5,1,6,0,False,boxed|cov3|mirror|hot2|dom_last|perm3|hidden3v|draw_chain6
Combined,Set1,Draw3,1,388,boxed,26.5,"R2,R4,R8",True,True,False,False,False,False,False,False,False,2,2,0,5,883,2,32,True,6,5,1,0.0,3,0,0,4,1,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov3|hp_repeat5|vstr2|mirror|hot2|perm2|hidden3v|double_mirror|draw_chain6
Combined,Set1,Draw4,1,134688,boxed,26.5,"R2,R4,R8",True,False,False,False,False,False,False,True,False,2,3,0,1,413886,1,24,True,6,1,2,0.0,1,0,0,4,1,3.0,3,0.5,0,0,5,1,6,0,False,boxed|cov3|mirror|hot2|dom_last|perm3|hidden3v|draw_chain6
Combined,Set1,Draw5,2,559,straight,26.5,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,1,0,2,559,3,5,True,6,2,0,0.0,9,0,0,2,0,0.0,0,0.5,2,2,2,2,3,1,True,straight|cov3|hp_repeat2|vstr2|vstr3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain3
