state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
NewYork4,2025-06-22,466,25,40,40,18,3,36,9,15,17,6,0,0,3,3,7,18.751,31.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-22,346,245,51,51,14,4,43,6,10,20,8,0,0,3,3,7,18.295,31.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-22,157,123,13,13,7,3,10,2,3,7,5,1,0,3,3,5,16.962,31.25,"col1,funnel_precol1,guard_set1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-22,199,25,43,43,20,3,39,10,15,31,3,0,0,3,2,7,19.649,30.85,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-22,457,135,23,23,7,4,15,2,4,6,6,0,0,3,3,7,19.957,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-22,446,25,43,43,20,4,39,8,15,31,12,0,0,3,2,7,19.323,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-22,699,25,43,43,20,4,37,8,13,31,15,0,0,3,3,7,19.135,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-22,469,255,43,43,21,3,36,8,13,31,25,0,0,3,3,7,18.793,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-22,149,255,43,43,21,3,36,8,13,31,31,0,0,3,3,7,18.751,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-22,119,25,40,40,18,2,36,8,7,17,7,0,0,3,3,7,17.611,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
