section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,hp_span,orders_modal_value,orders_modal_rows,why
Combined,Set1,Draw1,4,559,straight,21.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,5.0,559,3.0,straight|cov3|span5|vstr2|vstr3|hot1
Combined,Set1,Draw3,5,5599,straight,21.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,5599,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw5,1,455,boxed,21.0,"R2,R6,R8",False,True,False,False,False,False,False,True,False,2,2.0,0.0,3.0,554,2.0,boxed|cov3|span3|vstr2|hot2|dom_last|perm2
Combined,Set3,Draw1,7,5599,straight,21.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,5599,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw2,2,1337,boxed,21.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,4.0,0.0,6.0,1337,1.0,boxed|cov4|span6|hot2|perm4
Combined,Set1,Draw4,1,13377,boxed,21.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,4.0,0.0,3.0,13377,1.0,boxed|cov4|span3|hot2|perm4
Combined,Set1,Draw5,1,13377,boxed,21.0,"R2,R6,R8",False,False,False,False,False,False,False,True,False,2,3.0,0.0,3.0,13377,1.0,boxed|cov3|span3|hot2|dom_last|perm3
Combined,Set3,Draw1,7,559,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,559,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,7,599,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,599,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,4,3449,straight,20.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,2.0,9344,3.0,straight|cov3|span2|vstr2|vstr3|mirror|hot1
Combined,Set1,Draw1,7,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw2,6,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,7,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw1,7,559,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,5.0,559,3.0,straight|cov3|span5|vstr2|vstr3
Combined,Set1,Draw1,6,559,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,5.0,559,3.0,straight|cov3|span5|vstr2|vstr3
Combined,Set1,Draw1,5,5599,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,3.0,5599,3.0,straight|cov3|span3|vstr2|vstr3|hot1
Combined,Set1,Draw2,4,559,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,559,3.0,straight|cov3|span4|vstr2|vstr3|hot1
Combined,Set1,Draw2,3,559,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,559,3.0,straight|cov3|span4|vstr2|vstr3|hot1
Combined,Set1,Draw3,5,599,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,599,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw3,1,055,boxed,20.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,2,2.0,0.0,5.0,550,2.0,boxed|cov3|span5|vstr2|mirror|hot2|perm2
Combined,Set1,Draw3,1,058,boxed,20.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,2,3.0,0.0,2.0,508,2.0,boxed|cov4|span2|vstr2|mirror|hot2|perm3
Combined,Set1,Draw4,1,0568,boxed,20.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4.0,0.0,2.0,5086,1.0,boxed|cov4|span2|mirror|hot2|perm4
Combined,Set1,Draw4,1,068,boxed,20.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,3.0,0.0,3.0,086,2.0,boxed|cov4|span3|vstr2|hot2|perm3
Combined,Set1,Draw5,3,559,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,559,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set3,Draw1,7,599,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,599,3.0,straight|cov3|vstr2|vstr3|single_left
