section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,366,18.0,15.5,11.5,2,1,0,0,0,0,0,1,2,2,straight|cov1|hidden3v|double_mirror|vtrac_straight|set_chain2;straight|cov1|hidden3v|double_mirror|set_chain2,set_chain2|draw_chain1|vstrx1|dblmirrorx2
Combined,05599,5.0,15.0,14.5,1,1,0,0,0,0,0,0,0,1,boxed|cov3|vstr2|mirror|perm2|hidden3v,draw_chain1
Combined,1167788,21.0,15.0,14.0,1,2,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2
Combined,03345589,14.0,15.0,14.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,03345889,14.0,15.0,14.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,4459,15.0,15.0,14.0,1,1,0,0,0,0,0,1,0,1,straight|cov2|vstr2|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,01338,8.0,15.0,13.0,2,0,0,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|set_chain2;straight|cov1|hp_repeat3|mirror|set_chain2,set_chain2
Combined,36688,23.0,15.0,12.5,2,1,0,0,0,0,0,0,0,2,boxed|cov2|mirror|perm2|hidden3v|set_chain2;boxed|cov2|mirror|perm2|hidden3v|set_chain2,set_chain2|draw_chain1
Combined,334468,24.0,15.0,12.5,2,1,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2|draw_chain1
Combined,04779,12.0,15.0,12.0,2,0,1,0,0,0,0,0,0,2,straight|cov1|mirror|hot1|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|hot1x1
Combined,0589,14.0,15.0,12.0,1,2,1,0,0,0,0,2,0,2,straight|cov1|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|hot1x1|vstrx2
Combined,4589,14.0,15.0,12.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Combined,147,22.0,15.0,11.5,1,1,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Combined,6677,17.0,15.0,11.0,2,1,0,0,1,0,0,1,0,2,straight|cov1|vtrac_straight|set_chain2;straight|cov1|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1
Combined,0011,2.0,14.5,13.5,1,2,0,0,0,0,0,0,0,3,straight|cov2|hp_repeat2|vstr2|hidden3v|draw_chain2;straight|cov2|hp_repeat2|vstr2|hidden3v|draw_chain2,draw_chain2
Combined,0059,5.0,14.5,13.5,1,2,0,0,0,0,0,0,0,2,straight|cov2|vstr2|mirror|hidden3v|draw_chain2;straight|cov2|vstr2|mirror|hidden3v|draw_chain2,draw_chain2
Combined,1446889,24.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,1446688,24.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,01449,9.0,14.5,12.5,2,0,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2,set_chain2
Combined,05669,9.0,14.5,12.5,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Combined,336788,21.0,14.5,12.0,2,1,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1
Combined,367788,21.0,14.5,12.0,2,1,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1
Combined,0149,9.0,14.5,11.5,2,0,1,0,0,0,0,0,0,2,straight|cov1|mirror|hot1|hidden3v|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2|hot1x1
Combined,3366,23.0,14.5,11.5,2,1,0,0,0,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1|vstrx1
Combined,3466,24.0,14.5,11.5,2,1,0,0,0,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1|vstrx1
Combined,1455,9.0,14.5,11.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Combined,157,7.0,14.5,11.0,1,1,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|hot1|vtrac_straight;straight|cov1|hp_repeat2|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Combined,03344889,14.0,14.0,14.0,1,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat3|mirror;straight|cov1|hp_repeat3|mirror,
Combined,00599,5.0,14.0,13.5,1,1,0,0,0,0,0,0,0,1,straight|cov2|vstr2|mirror|hidden3v,draw_chain1
Combined,14466889,24.0,14.0,13.5,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2|hidden3v,draw_chain1
Combined,116788,21.0,14.0,13.0,1,2,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2
Combined,0334589,14.0,14.0,13.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,00779,12.0,14.0,12.0,1,2,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|hot1|draw_chain2;straight|cov1|hp_repeat3|draw_chain2,draw_chain2|hot1x1
Combined,455779,12.0,14.0,12.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Combined,33468,24.0,14.0,11.5,2,1,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2|draw_chain1
Combined,0479,12.0,14.0,11.0,2,0,1,0,0,0,0,0,0,2,straight|cov1|mirror|hot1|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|hot1x1
Combined,0079,12.0,14.0,11.0,1,2,2,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|hot1|draw_chain2;straight|cov1|hp_repeat3|hot1|draw_chain2,draw_chain2|hot1x2
Combined,489,34.0,14.0,11.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Combined,4557,12.0,14.0,11.0,1,1,1,0,1,0,0,1,0,1,straight|cov1|hot1|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Combined,4466,25.0,14.0,11.0,2,1,0,0,0,0,0,1,0,2,straight|cov1|vtrac_straight|set_chain2;straight|cov1|set_chain2,set_chain2|draw_chain1|vstrx1
Combined,13344889,24.0,13.5,13.5,1,0,0,0,0,0,0,0,0,2,straight|cov1|hp_repeat2|mirror|hidden3v;straight|cov1|hp_repeat2|mirror|hidden3v,
Combined,33446688,24.0,13.5,13.5,1,0,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2|hidden3v,
Combined,11688,18.0,13.5,12.5,1,2,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Combined,168899,24.0,13.5,12.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Combined,144559,9.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,144889,24.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,144688,24.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,0144,9.0,13.5,11.5,2,0,0,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|hidden3v|set_chain2;straight|cov1|hp_repeat3|hidden3v|set_chain2,set_chain2
Combined,14559,9.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Combined,36788,21.0,13.5,11.0,2,1,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1
Combined,03688,8.0,13.5,11.0,2,1,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1
Combined,145,9.0,13.5,10.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Combined,1337788,21.0,13.0,13.0,1,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat3|mirror;straight|cov1|hp_repeat3|mirror,
Combined,0334488,14.0,13.0,13.0,1,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat3|mirror;straight|cov1|hp_repeat3|mirror,
Combined,11336889,24.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,11468899,24.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,0599,5.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov2|vstr2|mirror|hidden3v,draw_chain1
Combined,4466889,24.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2|hidden3v,draw_chain1
Combined,0011688,8.0,13.0,12.0,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|draw_chain2;straight|cov1|mirror|draw_chain2,draw_chain2
Combined,001177,7.0,13.0,12.0,1,2,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|perm2|draw_chain2;boxed|cov2|hp_repeat2|perm2|draw_chain2,draw_chain2
Combined,499,35.0,13.0,12.0,1,1,0,0,0,0,0,0,1,1,straight|cov2|vstr2|mirror|double_mirror,draw_chain1|dblmirrorx1
Combined,005579,12.0,13.0,12.0,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2
Combined,034559,14.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,033459,14.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,033489,14.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,334788,30.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,033559,14.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,334559,14.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,445579,12.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,0133,8.0,13.0,11.0,2,0,0,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|set_chain2;straight|cov1|hp_repeat3|set_chain2,set_chain2
Combined,33446,24.0,13.0,10.5,2,1,0,0,0,0,0,0,0,2,straight|cov1|hidden3v|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1
Combined,118,18.0,13.0,10.5,1,2,0,0,0,0,0,0,3,3,boxed|cov2|hp_repeat2|perm2|hidden3v|double_mirror|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|draw_chain2,draw_chain2|dblmirrorx3
Combined,1334889,24.0,12.5,12.5,1,0,0,0,0,0,0,0,0,2,straight|cov1|hp_repeat2|mirror|hidden3v;straight|cov1|hp_repeat2|mirror|hidden3v,
Combined,3344889,33.0,12.5,12.5,1,0,0,0,0,0,0,0,0,2,straight|cov1|hp_repeat2|mirror|hidden3v;straight|cov1|hp_repeat2|mirror|hidden3v,
Combined,13366889,24.0,12.5,12.5,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,
Combined,00113388,8.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,01133688,8.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,11336788,21.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,00557799,12.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,0334559,14.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,draw_chain1
Combined,001149,9.0,12.5,11.5,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2
Combined,001559,9.0,12.5,11.5,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2
Combined,005569,9.0,12.5,11.5,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2
Combined,04559,5.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,14459,9.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,14489,24.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,445566,9.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,1459,9.0,12.5,10.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Combined,1489,24.0,12.5,10.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Combined,117,17.0,12.5,10.0,1,2,0,0,0,0,0,0,3,3,boxed|cov2|hp_repeat2|perm2|double_mirror|draw_chain2;boxed|cov2|hp_repeat2|perm2|double_mirror|draw_chain2,draw_chain2|dblmirrorx3
Combined,005,1.0,12.5,10.0,1,2,0,0,0,0,0,0,3,3,straight|cov1|hp_repeat2|mirror|double_mirror|draw_chain2;straight|cov1|hp_repeat2|mirror|double_mirror|draw_chain2,draw_chain2|dblmirrorx3
Combined,468,24.0,12.5,9.5,2,2,0,0,0,0,0,0,0,3,straight|cov1|hidden3v|set_chain2|draw_chain2;straight|cov1|hidden3v|set_chain2|draw_chain2,set_chain2|draw_chain2
Combined,179,22.0,12.5,9.5,1,2,0,0,1,0,0,2,0,2,straight|cov1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x1|vstrx2
Combined,133788,21.0,12.0,12.0,1,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat3|mirror;straight|cov1|hp_repeat3|mirror,
Combined,337788,29.0,12.0,12.0,1,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat3|mirror;straight|cov1|hp_repeat3|mirror,
Combined,23344,30.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov2|vstr2,
Combined,23344889,30.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Combined,0133688,8.0,12.0,12.0,1,0,0,0,0,0,0,0,0,2,straight|cov1|hp_repeat2|mirror;straight|cov1|hp_repeat2|mirror,
Combined,01336688,8.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Combined,13366788,21.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Combined,33667788,21.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Combined,0011449,9.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,1133688,23.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,1133889,24.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,1146889,24.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,0011499,9.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,1168899,24.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,1468899,24.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,0015599,9.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,0055699,9.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,0055669,9.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Combined,011688,8.0,12.0,11.0,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|draw_chain2;straight|cov1|mirror|draw_chain2,draw_chain2
Combined,117788,21.0,12.0,11.0,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|draw_chain2;straight|cov1|hp_repeat2|draw_chain2,draw_chain2
Combined,00557,3.0,12.0,11.0,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2
Combined,001557,7.0,12.0,11.0,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|draw_chain2;straight|cov1|mirror|draw_chain2,draw_chain2
Combined,03459,14.0,12.0,11.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,03348,14.0,12.0,11.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,33478,30.0,12.0,11.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,03559,14.0,12.0,11.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,33459,14.0,12.0,11.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,013,8.0,12.0,10.0,2,0,0,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|set_chain2;straight|cov1|hp_repeat3|set_chain2,set_chain2
Combined,15577,7.0,12.0,10.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|vtrac_straight,draw_chain1|col1x1|vstrx1
Combined,55779,12.0,12.0,10.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|vtrac_straight,draw_chain1|col1x1|vstrx1
Combined,3346,24.0,12.0,9.5,2,1,0,0,0,0,0,0,0,2,straight|cov1|hidden3v|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1
Combined,3446,24.0,12.0,9.5,2,1,0,0,0,0,0,0,0,2,straight|cov1|hidden3v|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1
Combined,004,5.0,12.0,9.5,1,2,0,0,0,0,0,0,3,3,straight|cov1|hp_repeat2|hidden3v|double_mirror|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|draw_chain2,draw_chain2|dblmirrorx3
Combined,119,19.0,12.0,9.5,1,2,0,0,0,0,0,0,3,3,straight|cov1|hp_repeat2|hidden3v|double_mirror|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|draw_chain2,draw_chain2|dblmirrorx3
Combined,334889,33.0,11.5,11.5,1,0,0,0,0,0,0,0,0,2,straight|cov1|hp_repeat2|mirror|hidden3v;straight|cov1|hp_repeat2|mirror|hidden3v,
Combined,1336688,23.0,11.5,11.5,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,
Combined,3344668,24.0,11.5,11.5,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,
Combined,233,29.0,11.5,11.0,1,0,0,0,0,0,0,0,1,1,straight|cov2|vstr2|double_mirror,dblmirrorx1
Combined,0011338,8.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,0113388,8.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,0033688,8.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,0033449,14.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,0047799,12.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,0015577,7.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,0055779,12.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,0055799,12.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,0016688,8.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Combined,00114,9.0,11.5,10.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|hidden3v|draw_chain2;straight|cov1|hp_repeat2|hidden3v|draw_chain2,draw_chain2
Combined,0049,5.0,11.5,10.5,1,2,0,0,0,0,0,0,0,2,boxed|cov2|mirror|perm2|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2
Combined,00149,9.0,11.5,10.5,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2
Combined,1188,18.0,11.5,10.5,1,2,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|perm2|hidden3v|draw_chain2;straight|cov1|hp_repeat2|hidden3v|draw_chain2,draw_chain2
Combined,11477,22.0,11.5,10.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|hidden3v|draw_chain2;straight|cov1|hp_repeat2|hidden3v|draw_chain2,draw_chain2
Combined,00119,9.0,11.5,10.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|hidden3v|draw_chain2;straight|cov1|hp_repeat2|hidden3v|draw_chain2,draw_chain2
Combined,00199,9.0,11.5,10.5,1,2,0,0,0,0,0,0,0,2,boxed|cov2|perm2|hidden3v|draw_chain2;boxed|cov2|perm2|hidden3v|draw_chain2,draw_chain2
Combined,00699,9.0,11.5,10.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|hidden3v|draw_chain2;straight|cov1|hp_repeat2|hidden3v|draw_chain2,draw_chain2
Combined,18899,24.0,11.5,10.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|hidden3v|draw_chain2;straight|cov1|hp_repeat2|hidden3v|draw_chain2,draw_chain2
Combined,68899,24.0,11.5,10.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|hidden3v|draw_chain2;straight|cov1|hp_repeat2|hidden3v|draw_chain2,draw_chain2
Combined,00159,9.0,11.5,10.5,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2
Combined,00569,9.0,11.5,10.5,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2
Combined,0459,5.0,11.5,10.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,14488,24.0,11.5,10.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,44688,24.0,11.5,10.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,44668,24.0,11.5,10.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,44566,9.0,11.5,10.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,44556,9.0,11.5,10.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,1779,22.0,11.5,9.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Combined,199,25.0,11.5,9.0,1,2,0,0,0,0,0,0,3,3,straight|cov1|hp_repeat2|double_mirror|draw_chain2;straight|cov1|hp_repeat2|double_mirror|draw_chain2,draw_chain2|dblmirrorx3
Combined,899,34.0,11.5,9.0,1,2,0,0,0,0,0,0,3,3,straight|cov1|hp_repeat2|double_mirror|draw_chain2;straight|cov1|hp_repeat2|double_mirror|draw_chain2,draw_chain2|dblmirrorx3
Combined,577,10.0,11.5,9.0,1,1,0,0,1,0,0,1,1,1,straight|cov1|double_mirror|vtrac_straight,draw_chain1|col1x1|vstrx1|dblmirrorx1
Combined,33788,29.0,11.0,11.0,1,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat3|mirror;straight|cov1|hp_repeat3|mirror,
Combined,37788,29.0,11.0,11.0,1,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat3|mirror;straight|cov1|hp_repeat3|mirror,
Combined,2334,30.0,11.0,11.0,1,0,0,0,0,0,0,0,0,1,straight|cov2|vstr2,
Combined,2344,30.0,11.0,11.0,1,0,0,0,0,0,0,0,0,1,straight|cov2|vstr2,
Combined,2334889,30.0,11.0,11.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Combined,2334488,30.0,11.0,11.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Combined,3667788,21.0,11.0,11.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Combined,001449,9.0,11.0,10.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
