state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
SouthCarolina4,2025-06-22,029,135,27,27,0,3,15,0,1,7,1,0,5,3,3,5,18.959,30.1,"funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,489,455,32,32,6,3,24,0,6,6,3,0,0,2,3,6,17.956,30.05,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,345,145,42,42,4,3,29,2,9,14,7,0,0,3,3,7,18.901,29.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,138,244,63,63,22,3,48,9,21,13,3,0,0,3,3,7,17.975,29.8,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,113,24,49,49,16,3,35,8,15,16,0,0,4,3,3,7,19.652,29.5,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_straight"
SouthCarolina4,2025-06-22,334,45,43,43,8,3,31,0,4,7,4,0,0,3,3,6,17.763,29.45,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,339,45,42,42,8,3,28,1,7,10,10,0,0,3,3,7,17.636,29.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,002,13,41,41,9,3,23,1,4,15,4,0,9,3,3,7,17.409,29.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,145,125,35,35,2,3,20,1,8,10,4,1,0,3,3,7,17.694,26.05,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,239,345,36,36,5,2,24,0,2,4,2,1,0,3,3,7,15.693,24.8,"funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
