date,state,section,overlap,stable_cols_count,stable_cols,consensus_col1,consensus_col2,cross_section_echo,hot_count,superhot_count,mask_drop,mirror_supported,double_hits,confidence_score,tier,flags,top_tokens,recommended_tokens,top_straights,section_prior,state_prior,why,source
,OntarioCanada4,Midday,4,5,"[5,4,3,2,1]",false,false,0,8,12,19,true,337,21.649,A,[],"[""V3x2_1x1"",""V2x2_3x2_1x1"",""V2x2_3x2"",""V3x2_2x1""]","[""V3x2_1x1"",""V2x2_3x2"",""V2x2_3x2_1x1""]","[""258"",""524"",""852""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Evening,2,3,"[3,2,1]",false,false,0,8,12,21,true,362,18.286,B,[],"[""V2x2_4x1_5x1"",""V2x2_5x2_4x1""]","[""V2x2_4x1_5x1"",""V2x2_5x2_4x1""]","[""524"",""752"",""267""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.368*0.40->0.15; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Combined,1,1,[1],false,false,0,8,12,20,true,405,17.173,C,[],"[""V4x2_1x1_2x1""]","[""V4x2_1x1_2x1""]","[""258"",""524"",""852""]",1.15,1.0,overlap=0.693*1.00->0.69; stable=2.400*1.90->4.56; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.500*0.80->0.40; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.000*1.50->1.50; vt_lane_rescue=0.700*1.20->0.84; winner_lane_rescue=1.400*2.50->3.50; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Pennsylvania4,Midday,2,3,"[3,2,1]",false,false,1,8,12,15,true,683,20.699,B,[],"[""V1x1_3x1_4x1"",""V4x2_3x1_5x1""]","[""V1x1_3x1_4x1"",""V4x2_3x1_5x1""]","[""138"",""183"",""386""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.00,validation_report.json
,Pennsylvania4,Evening,3,3,"[3,2,1]",false,false,0,8,12,12,true,540,18.126,B+,[],"[""V4x3_2x2_1x1"",""V4x3_2x2"",""V4x2_2x1""]","[""V4x2_2x1"",""V4x3_2x2"",""V4x3_2x2_1x1""]","[""138"",""183"",""386""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.625*0.80->0.50; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Pennsylvania4,Combined,4,6,"[6,5,4,3,2,1]",false,false,1,8,12,7,true,592,29.078,A,[],"[""V4x4_2x2_3x2"",""V4x3_2x2_3x2"",""V3x2_4x2_2x1"",""V1x1_3x1_4x1""]","[""V1x1_3x1_4x1"",""V3x2_4x2_2x1"",""V4x3_2x2_3x2""]","[""138"",""183"",""386""]",1.15,1.0,overlap=1.609*1.00->1.61; stable=8.700*1.90->16.53; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.364*0.40->0.15; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.15,validation_report.json
,PuertoRico4,Midday,4,5,"[5,4,3,2,1]",false,false,0,8,12,17,true,350,21.649,A,[],"[""V5x2_1x1_4x1"",""V4x3_5x3_1x2"",""V4x3_1x2_5x2"",""V1x2_4x2_5x2""]","[""V1x2_4x2_5x2"",""V4x3_1x2_5x2"",""V4x3_5x3_1x2""]","[""624"",""264"",""246""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,PuertoRico4,Evening,2,2,"[2,1]",false,false,0,8,12,19,true,397,15.02,B,[],"[""V2x1_3x1_5x1"",""V1x2_3x1""]","[""V1x2_3x1"",""V2x1_3x1_5x1""]","[""624"",""264"",""246""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.667*0.80->0.53; mirror=1.000*0.60->0.60; doubles=0.470*0.40->0.19; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,PuertoRico4,Combined,3,4,"[4,3,2,1]",false,false,0,8,12,20,true,450,24.054,B+,[],"[""V2x2_4x1_5x1"",""V2x2_4x2_5x1"",""V1x2_2x1""]","[""V1x2_2x1"",""V2x2_4x1_5x1"",""V2x2_4x2_5x1""]","[""624"",""416"",""641""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,SouthCarolina4,Midday,2,4,"[4,3,2,1]",false,false,0,8,12,11,true,215,19.429,B,[],"[""V1x2_2x1"",""V1x2_2x2_3x1""]","[""V1x2_2x1"",""V1x2_2x2_3x1""]","[""901"",""019"",""908""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,SouthCarolina4,Evening,4,4,"[4,3,2,1]",false,false,0,8,12,14,true,413,20.693,A,[],"[""V2x2_4x2_5x2"",""V2x2_4x1_5x1"",""V2x1_4x1_5x1"",""V1x1_2x1_4x1""]","[""V2x2_4x1_5x1"",""V1x1_2x1_4x1"",""V2x1_4x1_5x1""]","[""198"",""918"",""901""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.500*0.80->0.40; mirror=1.000*0.60->0.60; doubles=0.884*0.40->0.35; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,SouthCarolina4,Combined,1,1,[1],false,false,0,8,12,17,true,439,17.633,C,[],"[""V4x2_1x1_2x1""]","[""V4x2_1x1_2x1""]","[""198"",""918"",""901""]",1.15,1.0,overlap=0.693*1.00->0.69; stable=2.400*1.90->4.56; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.000*1.50->1.50; vt_lane_rescue=0.700*1.20->0.84; winner_lane_rescue=1.400*2.50->3.50; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Virginia4,Midday,2,4,"[4,3,2,1]",false,false,0,8,12,11,true,645,19.429,B,[],"[""V2x4_4x2"",""V2x4_4x2_1x1""]","[""V2x4_4x2"",""V2x4_4x2_1x1""]","[""386"",""683"",""183""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Virginia4,Evening,2,2,"[2,1]",false,false,0,8,12,13,true,981,15.449,B,[],"[""V2x2_3x2_5x1"",""V3x2_2x1_5x1""]","[""V2x2_3x2_5x1"",""V3x2_2x1_5x1""]","[""386"",""683"",""183""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.875*0.40->0.35; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Virginia4,Combined,2,3,"[3,2,1]",false,false,0,8,12,13,true,1029,21.319,B,[],"[""V3x3_2x2"",""V3x3_2x1""]","[""V3x3_2x1"",""V3x3_2x2""]","[""386"",""683"",""183""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
