section,set_name,draw_name,column_index,triad,vt_triad,vertical_support,horizontal_span,set_span,variant_echo,has_straight,has_vt_straight,vt_only_lane,col1_arrival,precol1_funnel,ls_col_42,ls2_lane,is_starred,star_count,is_superhot_slot,is_set1,guard_injected,score,reasons
Evening,Set1,Draw3,2,013,124,3,7,3,3,1,1,0,0,1,1,0,1,12,1,1,0,22.35,hot12|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Evening,Set1,Draw3,2,033,14,3,5,3,3,1,1,0,0,1,1,0,1,12,1,1,0,22.35,hot12|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Evening,Set1,Draw3,2,038,144,3,6,3,3,1,1,0,0,1,1,0,1,12,1,1,0,22.35,hot12|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Evening,Set1,Draw3,2,133,24,3,5,1,3,1,1,0,0,1,1,0,1,12,1,1,0,22.35,hot12|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Evening,Set1,Draw3,2,338,44,3,6,3,3,1,1,0,0,1,1,0,1,12,1,1,0,22.35,hot12|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,3,022,13,2,7,3,3,1,0,0,0,1,0,1,1,16,0,1,0,22.35,hot16|vertical2|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw2,3,017,123,2,7,3,3,1,0,0,0,1,0,1,1,16,0,1,0,22.35,hot16|vertical2|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Combined,Set1,Draw2,3,233,34,2,5,3,3,1,0,0,0,1,0,1,1,16,0,1,0,22.35,hot16|vertical2|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Combined,Set1,Draw2,3,023,134,2,6,3,3,1,0,0,0,1,0,1,1,16,0,1,0,22.35,hot16|vertical2|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Evening,Set1,Draw2,3,038,144,2,6,3,3,1,0,0,0,1,0,1,1,16,0,1,0,22.35,hot16|vertical2|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Combined,Set1,Draw2,3,223,34,2,7,3,3,1,0,0,0,1,0,1,1,16,0,1,0,22.35,hot16|vertical2|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Evening,Set1,Draw2,3,234,345,2,5,3,3,1,0,0,0,1,0,1,1,16,0,1,0,22.35,hot16|vertical2|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw2,3,029,135,2,6,3,3,1,0,0,0,1,0,1,1,16,0,1,0,22.35,hot16|vertical2|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw3,1,228,34,2,6,3,3,1,1,0,1,0,0,1,1,12,1,1,0,22.25,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,1,269,235,2,7,3,3,1,1,0,1,0,0,1,1,12,1,1,0,22.25,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,1,279,335,2,6,3,2,1,1,0,1,0,0,1,1,12,1,1,0,22.25,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Evening,Set1,Draw3,1,138,244,2,6,3,3,1,1,0,1,0,0,1,1,12,1,1,0,22.25,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,1,268,234,2,6,3,3,1,1,0,1,0,0,1,1,12,1,1,0,22.25,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,1,689,245,2,6,3,3,1,1,0,1,0,0,1,1,12,1,1,0,22.25,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,1,789,345,2,6,3,3,1,1,0,1,0,0,1,1,12,1,1,0,22.25,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Evening,Set1,Draw5,1,226,23,2,4,3,3,1,1,0,1,0,0,1,1,8,1,1,0,22.25,hot8|superhot_set1|literal_draw|vertical2|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw4,1,226,23,2,6,3,3,1,1,0,1,0,0,1,1,8,1,1,0,22.25,hot8|superhot_set1|literal_draw|vertical2|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw5,1,226,23,2,6,3,3,1,1,0,1,0,0,1,1,8,1,1,0,22.25,hot8|superhot_set1|literal_draw|vertical2|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set3,Draw1,2,228,34,2,6,3,3,1,1,0,0,1,1,0,1,16,0,0,0,22.25,hot16|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane
Midday,Set2,Draw1,2,028,134,4,6,3,3,1,0,0,0,1,1,0,1,16,0,0,0,22.1,hot16|vertical4|funnel_precol1|ls_col_42|straight_lane
Combined,Set2,Draw1,2,223,34,4,6,3,3,1,0,0,0,1,1,0,1,16,0,0,0,22.1,hot16|vertical4|funnel_precol1|ls_col_42|straight_lane
Midday,Set3,Draw1,2,002,13,4,4,3,3,1,0,0,0,1,1,0,1,16,0,0,0,22.1,hot16|vertical4|funnel_precol1|ls_col_42|straight_lane
Evening,Set3,Draw1,2,007,13,4,1,3,2,1,0,0,0,1,1,0,1,16,0,0,0,22.1,hot16|vertical4|funnel_precol1|ls_col_42|straight_lane
Evening,Set2,Draw1,2,000,1,4,2,1,1,1,0,0,0,1,1,0,1,16,0,0,0,22.1,hot16|vertical4|funnel_precol1|ls_col_42|straight_lane
Evening,Set1,Draw3,4,179,235,3,1,3,3,1,1,0,0,0,1,0,1,12,0,1,0,22.0,hot12|literal_draw|vertical3|ls_col_42|vt_straight|straight_lane|set1_bonus
Evening,Set1,Draw3,1,356,124,2,7,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.95,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,1,358,144,2,6,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.95,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,1,368,244,2,6,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.95,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,1,388,44,2,6,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.95,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,1,568,124,2,7,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.95,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,1,588,14,2,5,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.95,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,1,688,24,2,5,1,3,0,1,1,1,0,0,1,1,12,1,1,0,21.95,hot12|superhot_set1|vertical2|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Combined,Set3,Draw1,2,377,34,2,6,3,3,0,1,1,0,1,1,0,1,16,0,0,0,21.95,hot16|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane
Combined,Set3,Draw1,2,378,344,2,6,3,3,0,1,1,0,1,1,0,1,16,0,0,0,21.95,hot16|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane
Combined,Set3,Draw1,2,778,34,2,7,3,3,0,1,1,0,1,1,0,1,16,0,0,0,21.95,hot16|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane
Combined,Set2,Draw1,1,022,13,4,5,3,3,1,0,0,1,0,0,0,1,16,0,0,0,21.9,hot16|vertical4|col1|straight_lane
Combined,Set3,Draw1,1,223,34,4,7,3,3,1,0,0,1,0,0,0,1,16,0,0,0,21.9,hot16|vertical4|col1|straight_lane
Midday,Set3,Draw1,1,002,13,4,4,3,3,1,0,0,1,0,0,0,1,16,0,0,0,21.9,hot16|vertical4|col1|straight_lane
Evening,Set2,Draw1,1,000,1,4,2,1,1,1,0,0,1,0,0,0,1,16,0,0,0,21.9,hot16|vertical4|col1|straight_lane
Midday,Set2,Draw1,1,357,134,2,6,3,3,0,1,1,1,0,0,0,1,16,0,0,0,21.75,hot16|vertical2|col1|vt_straight|vt_only_lane
Midday,Set1,Draw3,2,228,34,2,6,3,3,1,1,0,0,1,1,0,1,12,1,1,0,21.75,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Evening,Set1,Draw3,2,012,123,2,5,3,3,1,1,0,0,1,1,0,1,12,1,1,0,21.75,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,2,269,235,2,7,3,3,1,1,0,0,1,1,0,1,12,1,1,0,21.75,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,2,279,335,2,6,3,2,1,1,0,0,1,1,0,1,12,1,1,0,21.75,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Evening,Set1,Draw3,2,138,244,2,6,3,3,1,1,0,0,1,1,0,1,12,1,1,0,21.75,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,2,268,234,2,6,3,3,1,1,0,0,1,1,0,1,12,1,1,0,21.75,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,2,689,245,2,6,3,3,1,1,0,0,1,1,0,1,12,1,1,0,21.75,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,2,789,345,2,6,3,3,1,1,0,0,1,1,0,1,12,1,1,0,21.75,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set2,Draw1,3,228,34,2,2,3,3,1,1,0,0,1,0,0,1,16,0,0,0,21.75,hot16|vertical2|funnel_precol1|vt_straight|straight_lane
Midday,Set1,Draw2,3,228,34,1,6,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw2,3,012,123,1,7,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw2,3,018,124,1,7,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw2,3,022,13,1,7,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Evening,Set1,Draw2,3,028,134,1,5,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw2,3,078,134,1,7,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Evening,Set1,Draw2,3,024,135,1,5,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Evening,Set1,Draw2,3,023,134,1,5,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw2,3,079,135,1,7,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Evening,Set1,Draw2,3,238,344,1,5,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw2,3,289,345,1,7,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Evening,Set1,Draw2,3,348,445,1,6,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw2,3,019,125,1,6,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw2,3,089,145,1,6,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw2,3,189,245,1,6,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Evening,Set1,Draw2,3,034,145,1,7,3,3,1,0,0,0,1,0,1,1,16,0,1,0,21.75,hot16|vertical1|funnel_precol1|ls2_lane|straight_lane|set1_bonus
Midday,Set1,Draw4,1,345,145,1,6,3,3,1,1,0,1,0,0,1,1,8,1,1,0,21.65,hot8|superhot_set1|literal_draw|vertical1|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw5,1,345,145,1,6,3,3,1,1,0,1,0,0,1,1,8,1,1,0,21.65,hot8|superhot_set1|literal_draw|vertical1|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw3,1,226,23,1,6,3,3,1,1,0,1,0,0,1,1,12,1,1,0,21.65,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw3,2,038,144,4,7,3,3,1,0,0,0,1,1,0,1,12,1,1,0,21.6,hot12|superhot_set1|vertical4|funnel_precol1|ls_col_42|straight_lane|set1_bonus
Midday,Set2,Draw1,3,028,134,4,6,3,3,1,0,0,0,1,0,0,1,16,0,0,0,21.6,hot16|vertical4|funnel_precol1|straight_lane
Midday,Set3,Draw1,3,278,334,4,3,3,3,1,0,0,0,1,0,0,1,16,0,0,0,21.6,hot16|vertical4|funnel_precol1|straight_lane
Combined,Set3,Draw1,3,038,144,4,5,3,3,1,0,0,0,1,0,0,1,16,0,0,0,21.6,hot16|vertical4|funnel_precol1|straight_lane
Evening,Set3,Draw1,3,177,23,4,5,3,3,1,0,0,0,1,0,0,1,16,0,0,0,21.6,hot16|vertical4|funnel_precol1|straight_lane
Evening,Set2,Draw1,3,007,13,4,4,3,2,1,0,0,0,1,0,0,1,16,0,0,0,21.6,hot16|vertical4|funnel_precol1|straight_lane
Midday,Set1,Draw2,6,011,12,3,2,2,2,1,1,0,0,0,0,0,1,16,0,1,0,21.5,hot16|vertical3|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw2,6,224,35,3,4,3,3,1,1,0,0,0,0,0,1,16,0,1,0,21.5,hot16|vertical3|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw2,6,229,35,3,6,3,3,1,1,0,0,0,0,0,1,16,0,1,0,21.5,hot16|vertical3|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw2,6,299,35,3,3,3,3,1,1,0,0,0,0,0,1,16,0,1,0,21.5,hot16|vertical3|vt_straight|straight_lane|set1_bonus
Evening,Set1,Draw3,2,356,124,2,7,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,357,134,2,5,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,567,123,2,5,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,578,134,2,5,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,788,34,2,5,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,023,134,2,5,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,238,344,2,5,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,358,144,2,6,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,368,244,2,6,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,378,344,2,5,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,388,44,2,6,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,568,124,2,7,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,588,14,2,5,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,688,24,2,5,1,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,123,234,2,2,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Evening,Set1,Draw3,2,678,234,2,2,3,3,0,1,1,0,1,1,0,1,12,1,1,0,21.45,hot12|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set2,Draw1,3,377,34,2,2,3,3,0,1,1,0,1,0,0,1,16,0,0,0,21.45,hot16|vertical2|funnel_precol1|vt_straight|vt_only_lane
Combined,Set2,Draw1,3,378,344,2,5,3,3,0,1,1,0,1,0,0,1,16,0,0,0,21.45,hot16|vertical2|funnel_precol1|vt_straight|vt_only_lane
Combined,Set2,Draw1,3,778,34,2,6,3,3,0,1,1,0,1,0,0,1,16,0,0,0,21.45,hot16|vertical2|funnel_precol1|vt_straight|vt_only_lane
Midday,Set3,Draw1,4,248,345,4,1,3,3,1,1,0,0,0,1,0,1,16,0,0,0,21.35,hot16|vertical4|ls_col_42|vt_straight|straight_lane
Evening,Set2,Draw1,4,077,13,4,4,3,3,1,1,0,0,0,1,0,1,16,0,0,0,21.35,hot16|vertical4|ls_col_42|vt_straight|straight_lane
Evening,Set3,Draw1,4,077,13,4,4,3,3,1,1,0,0,0,1,0,1,16,0,0,0,21.35,hot16|vertical4|ls_col_42|vt_straight|straight_lane
Midday,Set1,Draw3,1,377,34,1,6,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,127,233,1,6,1,1,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,134,245,1,6,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,227,33,1,4,1,1,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,237,334,1,3,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,267,233,1,6,1,1,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,277,33,1,4,1,1,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,278,334,1,3,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,124,235,1,7,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,147,235,1,7,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,247,335,1,6,3,2,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,679,235,1,7,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,137,234,1,6,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,234,345,1,6,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,289,345,1,7,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,347,345,1,7,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,477,35,1,6,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,177,23,1,6,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw3,1,123,234,1,5,3,3,0,1,1,1,0,0,1,1,12,1,1,0,21.35,hot12|superhot_set1|vertical1|col1|ls2_lane|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw1,3,377,34,0,6,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,3,122,23,0,5,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,3,356,124,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,3,357,134,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,3,367,234,0,6,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,3,567,123,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,3,577,13,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,3,677,23,0,5,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Combined,Set1,Draw1,3,788,34,0,5,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Combined,Set1,Draw1,3,778,34,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,4,377,34,0,6,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,4,122,23,0,5,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,4,356,124,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,4,357,134,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,4,367,234,0,6,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,4,567,123,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,4,577,13,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,4,677,23,0,5,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Evening,Set1,Draw1,5,228,34,0,5,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Combined,Set1,Draw1,5,228,34,0,5,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,5,377,34,0,6,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Combined,Set1,Draw1,5,377,34,0,5,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Combined,Set1,Draw1,5,012,123,0,5,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,5,122,23,0,5,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,5,128,234,0,6,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,5,356,124,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Combined,Set1,Draw1,5,356,124,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Midday,Set1,Draw1,5,357,134,0,7,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
Combined,Set1,Draw1,5,357,134,0,6,3,3,0,0,0,0,0,0,0,1,20,0,1,0,21.25,hot20|set1_bonus
