state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
Connecticut4,2025-06-24,246,235,58,58,14,4,48,4,17,29,0,0,0,3,3,7,19.404,31.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
Connecticut4,2025-06-24,577,13,53,53,21,4,39,10,17,18,9,0,0,3,3,7,18.043,31.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Connecticut4,2025-06-24,567,123,30,30,17,4,26,6,6,15,10,0,0,2,3,7,17.65,31.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vertical4,vt_only_lane,vt_straight"
Connecticut4,2025-06-24,059,115,28,28,0,3,13,0,5,17,1,0,10,3,3,6,20.629,30.6,"funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Connecticut4,2025-06-24,012,123,34,34,17,4,28,6,7,19,12,0,4,3,3,7,18.847,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
Connecticut4,2025-06-24,179,235,58,58,14,4,48,3,16,29,29,0,0,3,3,7,18.577,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
Connecticut4,2025-06-24,799,35,55,55,14,4,46,3,16,29,29,0,0,3,3,7,18.535,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
Connecticut4,2025-06-24,199,25,76,76,16,4,50,4,21,34,34,0,0,3,3,7,18.055,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
Connecticut4,2025-06-24,499,55,33,33,6,4,31,1,9,18,18,1,0,3,2,7,18.814,30.45,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
Connecticut4,2025-06-24,122,23,53,53,24,4,49,7,10,26,23,0,3,3,3,7,17.597,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Connecticut4,2025-06-24,033,14,10,10,1,1,7,1,0,1,1,1,0,3,3,5,16.925,30.35,"col1,guard_set1,hot12,hot16,hot20,hot8,ls2_lane,set1_bonus,straight_lane,superhot_set1,vertical1,vt_only_lane,vt_straight"
