state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
Florida4,2025-06-23,037,134,36,36,7,4,17,4,8,7,4,0,0,2,3,7,20.21,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Florida4,2025-06-23,688,24,70,70,22,4,52,12,22,26,12,0,0,3,3,7,19.5,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Florida4,2025-06-23,788,34,80,80,26,4,58,14,24,22,10,0,0,3,3,7,18.75,30.1,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Florida4,2025-06-23,015,112,25,25,3,4,17,0,1,12,7,0,5,3,3,7,17.724,29.8,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Florida4,2025-06-23,257,133,11,11,0,2,4,0,0,5,1,0,4,2,3,4,20.914,29.5,"hot16,hot20,literal_draw,ls_col_42,set1_bonus,straight_lane,vertical2,vt_only_lane,vt_straight"
Florida4,2025-06-23,789,345,31,31,12,2,26,1,6,7,4,0,3,3,3,7,16.611,29.5,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
Florida4,2025-06-23,019,125,50,50,9,4,40,1,10,17,7,0,0,3,3,7,17.56,29.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Florida4,2025-06-23,259,135,22,22,3,3,14,1,3,14,5,0,6,3,3,7,21.566,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Florida4,2025-06-23,134,245,48,48,14,3,39,3,5,17,14,0,3,3,3,7,16.442,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Florida4,2025-06-23,088,14,58,58,12,3,42,4,15,20,12,0,0,3,3,7,18.353,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Florida4,2025-06-23,588,14,50,50,15,3,32,3,3,15,14,1,0,3,3,7,16.444,25.4,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Florida4,2025-06-23,479,355,14,14,4,3,11,2,1,3,2,1,0,3,3,7,16.507,24.8,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
