section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Midday,0557,3.0,17.0,13.5,1,1,0,False,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Midday,23348,30.0,17.0,13.0,1,4,0,False,2,0,0,0,0,0,0,4,straight|cov1|mirror|hot1|draw_chain4;straight|cov1|mirror|hot1|draw_chain4,draw_chain4|hot1x2
Midday,0117,7.0,17.0,12.5,1,2,0,False,1,0,2,0,0,1,0,3,boxed|cov2|hp_repeat2|hot1|perm2|hidden3v|draw_chain2;boxed|cov2|hp_repeat2|perm2|hidden3v|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx1
Midday,124,22.0,17.0,12.0,1,4,0,False,3,0,0,0,0,0,0,9,straight|cov1|hp_repeat3|hot1|draw_chain4;straight|cov1|hp_repeat3|hot1|draw_chain4,draw_chain4|hot1x3
Midday,134488,24.0,16.5,14.5,2,0,0,False,0,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hidden3v|set_chain2;straight|cov1|hp_repeat3|mirror|hidden3v|set_chain2,set_chain2
Midday,223588,11.0,16.5,14.0,1,3,0,False,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat2|mirror|hot1|draw_chain3;straight|cov1|hp_repeat2|mirror|draw_chain3,draw_chain3|hot1x1
Midday,223388,29.0,16.5,14.0,1,3,0,False,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat2|mirror|hot1|draw_chain3;straight|cov1|hp_repeat2|mirror|draw_chain3,draw_chain3|hot1x1
Midday,223348,30.0,16.5,14.0,1,3,0,False,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat2|mirror|hot1|draw_chain3;straight|cov1|hp_repeat2|mirror|draw_chain3,draw_chain3|hot1x1
Midday,33788,29.0,16.5,14.0,1,3,0,False,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|mirror|hot1|draw_chain3;straight|cov1|hp_repeat3|mirror|draw_chain3,draw_chain3|hot1x1
Midday,33478,30.0,16.5,14.0,1,3,0,False,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|mirror|hot1|draw_chain3;straight|cov1|hp_repeat3|mirror|draw_chain3,draw_chain3|hot1x1
Midday,01445,9.0,16.5,13.5,2,1,0,False,0,0,0,0,0,1,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2|draw_chain1|vstrx1
Midday,01135,8.0,16.5,13.5,1,1,0,False,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Midday,13568,8.0,16.5,13.5,1,1,0,False,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Midday,3478,30.0,16.5,13.0,1,1,0,False,0,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight;straight|cov1|hp_repeat2|mirror|vtrac_straight,draw_chain1|hot2x1|vstrx2
Midday,00113,8.0,16.5,12.5,2,1,0,False,0,0,1,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1
Midday,2588,11.0,16.5,12.0,1,3,0,False,3,0,0,0,0,0,0,8,straight|cov1|hp_repeat3|hot1|draw_chain3;straight|cov1|hp_repeat3|hot1|draw_chain3,draw_chain3|hot1x3
Midday,356,8.0,16.5,11.5,1,2,0,False,1,0,2,0,0,2,0,2,straight|cov1|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
Midday,006,2.0,16.5,11.5,2,1,0,False,0,0,1,0,0,1,2,2,straight|cov1|hidden3v|double_mirror|vtrac_straight|set_chain2;straight|cov1|hidden3v|double_mirror|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1|dblmirrorx2
Midday,119,19.0,16.5,11.5,2,1,0,False,0,0,1,0,0,1,2,2,straight|cov1|hidden3v|double_mirror|vtrac_straight|set_chain2;straight|cov1|hidden3v|double_mirror|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1|dblmirrorx2
Midday,0059,5.0,16.0,14.0,1,1,0,False,0,0,1,0,0,1,0,1,straight|cov2|vstr2|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,1135688,8.0,16.0,13.5,2,1,0,False,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2|draw_chain1
Midday,133488,24.0,16.0,13.5,1,1,0,False,2,0,0,0,0,0,0,3,straight|cov1|hp_repeat3|mirror|hot1|hidden3v;straight|cov1|hp_repeat3|mirror|hot1|hidden3v,draw_chain1|hot1x2
