state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
Ohio4,2025-06-23,238,344,26,26,4,3,22,0,5,12,9,0,3,3,3,6,17.358,30.1,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Ohio4,2025-06-23,058,114,38,38,8,4,25,2,10,13,8,0,0,3,3,7,17.937,29.5,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Ohio4,2025-06-23,112,23,20,20,0,2,14,0,4,12,4,0,8,3,3,6,19.375,29.4,"funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vt_only_lane,vt_straight"
Ohio4,2025-06-23,124,235,22,22,7,2,17,0,2,9,0,1,9,3,3,7,17.452,29.1,"funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_straight"
Ohio4,2025-06-23,457,135,17,17,0,2,7,0,1,10,4,0,6,3,3,5,20.032,28.9,"funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vt_only_lane,vt_straight"
Ohio4,2025-06-23,456,125,38,38,3,4,23,1,3,14,6,0,5,3,3,7,18.408,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Ohio4,2025-06-23,334,45,61,61,18,4,43,9,15,20,6,0,4,3,3,7,18.457,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Ohio4,2025-06-23,255,13,47,47,12,4,30,5,10,18,10,0,4,3,3,7,17.919,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Ohio4,2025-06-23,013,124,39,39,7,3,31,2,5,15,8,0,3,3,3,7,17.596,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Ohio4,2025-06-23,099,15,54,54,8,4,39,0,6,9,2,0,0,3,3,7,18.489,28.15,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Ohio4,2025-06-23,446,25,22,22,2,4,16,0,1,3,2,1,0,3,3,6,18.111,25.2,"funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
