section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,why
Midday,Set3,Draw1,3,01167,boxed,21.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4.0,0.0,5.0,01167,1.0,7.0,boxed|cov4|hp_repeat5|mirror|hot1|perm4
Midday,Set1,Draw4,2,599,straight,21.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,1.0,0.0,4.0,599,3.0,15.0,straight|cov3|hp_repeat4|vstr2|vstr3|hot2
Midday,Set1,Draw5,2,5599,straight,21.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,1.0,0.0,3.0,5599,3.0,5.0,straight|cov3|hp_repeat3|vstr2|vstr3|hot2
Midday,Set1,Draw6,2,2244,straight,21.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,2244,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw6,1,02245599,boxed,21.0,"R2,R4,R6",True,False,False,False,False,False,False,True,False,1,3.0,0.0,1.0,55992240,1.0,12.0,boxed|cov3|mirror|hot1|dom_last|perm3
Midday,Set1,Draw6,1,2249,straight,21.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,2.0,9224,3.0,28.0,straight|cov3|hp_repeat2|vstr2|vstr3|mirror|hot1
Midday,Set1,Draw7,1,5599,straight,21.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,5599,3.0,5.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,4,33466,boxed,21.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,3.0,0.0,5.0,66334,2.0,24.0,boxed|cov4|hp_repeat5|vstr2|hot1|perm3
Combined,Set2,Draw1,3,33466,boxed,21.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,3.0,0.0,5.0,66334,2.0,24.0,boxed|cov4|hp_repeat5|vstr2|hot1|perm3
Combined,Set2,Draw1,1,3446,boxed,21.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,1,3.0,0.0,2.0,6344,2.0,24.0,boxed|cov4|hp_repeat2|vstr2|hot1|dom_last|perm3
Combined,Set1,Draw2,2,368,boxed,21.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,2,3.0,0.0,5.0,683,2.0,23.0,boxed|cov4|hp_repeat5|vstr2|mirror|hot2|perm3
Combined,Set1,Draw3,5,2244,straight,21.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,2244,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw3,3,244,straight,21.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,5.0,244,3.0,31.0,straight|cov3|hp_repeat5|vstr2|vstr3|hot1
Combined,Set1,Draw4,2,244,straight,21.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,1.0,0.0,4.0,244,3.0,31.0,straight|cov3|hp_repeat4|vstr2|vstr3|hot2
Combined,Set1,Draw5,3,5599,straight,21.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,5599,3.0,5.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw7,1,2244,straight,21.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,2244,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set3,Draw1,7,559,straight,21.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,6.0,559,3.0,5.0,straight|cov3|hp_repeat6|vstr2|vstr3
Combined,Set3,Draw1,6,559,straight,21.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,6.0,559,3.0,5.0,straight|cov3|hp_repeat6|vstr2|vstr3
Combined,Set3,Draw1,3,0559,boxed,21.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3.0,0.0,5.0,5590,2.0,5.0,boxed|cov4|hp_repeat5|vstr2|mirror|hot1|perm3
Combined,Set2,Draw1,7,2244,straight,21.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,2244,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,4,05579,boxed,21.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3.0,0.0,4.0,55907,2.0,12.0,boxed|cov4|hp_repeat4|vstr2|mirror|hot1|perm3
Combined,Set1,Draw1,7,5599,straight,21.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,5599,3.0,5.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw1,5,559,boxed,21.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2.0,0.0,4.0,559,3.0,5.0,boxed|cov4|hp_repeat4|vstr2|vstr3|hot1|perm2
Combined,Set1,Draw1,5,005579,boxed,21.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3.0,0.0,3.0,559007,2.0,12.0,boxed|cov4|hp_repeat3|vstr2|mirror|hot1|perm3
Combined,Set1,Draw1,4,559,boxed,21.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2.0,0.0,4.0,559,3.0,5.0,boxed|cov4|hp_repeat4|vstr2|vstr3|hot1|perm2
Combined,Set1,Draw3,3,677,straight,21.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,5.0,677,3.0,20.0,straight|cov3|hp_repeat5|vstr2|vstr3|hot1
Combined,Set3,Draw1,2,448,boxed,20.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2.0,0.0,3.0,844,3.0,34.0,boxed|cov4|hp_repeat3|vstr2|vstr3|hot1|perm2
Combined,Set3,Draw1,2,488,boxed,20.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2.0,0.0,3.0,884,3.0,33.0,boxed|cov4|hp_repeat3|vstr2|vstr3|hot1|perm2
Combined,Set2,Draw1,4,559,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,559,3.0,5.0,straight|cov3|hp_repeat4|vstr2|vstr3|hot1
Combined,Set2,Draw1,2,488,boxed,20.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2.0,0.0,3.0,884,3.0,33.0,boxed|cov4|hp_repeat3|vstr2|vstr3|hot1|perm2
Combined,Set1,Draw1,7,599,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,599,3.0,15.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw3,5,559,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,559,3.0,5.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw5,3,224,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,224,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw5,2,244,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,1.0,0.0,3.0,244,3.0,31.0,straight|cov3|hp_repeat3|vstr2|vstr3|hot2
Combined,Set1,Draw7,1,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,31.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,7,599,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,599,3.0,15.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,4,033459,boxed,20.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4.0,0.0,3.0,594033,1.0,14.0,boxed|cov4|hp_repeat3|mirror|hot1|perm4
Combined,Set2,Draw1,3,03459,boxed,20.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4.0,0.0,4.0,59403,1.0,14.0,boxed|cov4|hp_repeat4|mirror|hot1|perm4
Combined,Set2,Draw1,4,334,straight,20.0,"R4,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,334,3.0,33.0,straight|cov3|hp_repeat4|vstr2|vstr3|hot1
Combined,Set1,Draw1,5,244,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,244,3.0,31.0,straight|cov3|hp_repeat4|vstr2|vstr3|hot1
Combined,Set1,Draw1,4,244,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,244,3.0,31.0,straight|cov3|hp_repeat4|vstr2|vstr3|hot1
Combined,Set1,Draw2,6,559,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,559,3.0,5.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw2,6,224,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,224,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw2,3,344,straight,20.0,"R4,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,344,3.0,34.0,straight|cov3|hp_repeat4|vstr2|vstr3|hot1
Combined,Set1,Draw4,4,599,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,599,3.0,15.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw4,4,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,31.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw5,3,344,straight,20.0,"R4,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,344,3.0,34.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw7,1,559,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,559,3.0,5.0,straight|cov3|vstr2|vstr3|single_left
Evening,Set3,Draw1,7,599,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,599,3.0,15.0,straight|cov3|vstr2|vstr3|single_left
Evening,Set2,Draw1,7,559,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,559,3.0,5.0,straight|cov3|vstr2|vstr3|single_left
Evening,Set2,Draw1,7,344,straight,20.0,"R4,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,344,3.0,34.0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw1,5,0033578,boxed,20.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4.0,0.0,2.0,5003387,1.0,11.0,boxed|cov4|hp_repeat2|mirror|hot1|perm4
Evening,Set1,Draw1,4,0033578,boxed,20.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4.0,0.0,2.0,5003387,1.0,11.0,boxed|cov4|hp_repeat2|mirror|hot1|perm4
Evening,Set1,Draw2,1,336,boxed,20.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,6.0,336,2.0,23.0,boxed|cov3|hp_repeat6|vstr2|hot2|perm2
Evening,Set1,Draw5,3,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,31.0,straight|cov3|vstr2|vstr3|single_left
Midday,Set3,Draw1,2,116,boxed,20.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,2.0,0.0,6.0,116,2.0,16.0,boxed|cov4|hp_repeat6|vstr2|mirror|hot1|perm2
Midday,Set2,Draw1,7,224,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,224,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw1,7,224,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,224,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw3,1,017,boxed,20.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,4.0,0.0,4.0,017,1.0,7.0,boxed|cov4|hp_repeat4|hot2|perm4
Midday,Set1,Draw4,1,017,boxed,20.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,4.0,0.0,4.0,017,1.0,7.0,boxed|cov4|hp_repeat4|hot2|perm4
Midday,Set1,Draw5,2,559,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,1.0,0.0,3.0,559,3.0,5.0,straight|cov3|hp_repeat3|vstr2|vstr3|hot2
Midday,Set1,Draw5,2,599,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,1.0,0.0,3.0,599,3.0,15.0,straight|cov3|hp_repeat3|vstr2|vstr3|hot2
Midday,Set1,Draw5,3,334,straight,20.0,"R4,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,334,3.0,33.0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw6,2,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,31.0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw6,1,5599,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,2.0,5599,3.0,5.0,straight|cov3|hp_repeat2|vstr2|vstr3|hot1
Midday,Set1,Draw6,1,2299,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,2.0,9922,3.0,28.0,straight|cov3|hp_repeat2|vstr2|vstr3|hot1
Midday,Set1,Draw7,1,559,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,559,3.0,5.0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw7,1,599,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,599,3.0,15.0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw7,1,224,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,224,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set3,Draw1,7,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,31.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set3,Draw1,4,033,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,033,3.0,13.0,straight|cov3|hp_repeat4|vstr2|vstr3|hot1
Combined,Set3,Draw1,4,03366,boxed,20.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,3.0,0.0,4.0,03366,2.0,8.0,boxed|cov4|hp_repeat4|vstr2|hot1|perm3
Combined,Set3,Draw1,3,3366,boxed,20.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,6.0,3366,2.0,23.0,boxed|cov4|hp_repeat6|vstr2|hot1|perm2
Combined,Set3,Draw1,2,3366,boxed,20.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,6.0,3366,2.0,23.0,boxed|cov4|hp_repeat6|vstr2|hot1|perm2
Combined,Set3,Draw1,1,3446,boxed,20.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,1,3.0,0.0,1.0,6344,2.0,24.0,boxed|cov4|vstr2|hot1|dom_last|perm3
Combined,Set1,Draw1,5,1133,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,3.0,1133,3.0,18.0,straight|cov3|hp_repeat3|vstr2|vstr3|hot1
Combined,Set1,Draw1,5,133,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,133,3.0,23.0,straight|cov3|hp_repeat4|vstr2|vstr3|hot1
Combined,Set1,Draw1,4,133,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,133,3.0,23.0,straight|cov3|hp_repeat4|vstr2|vstr3|hot1
Combined,Set1,Draw2,2,34468,boxed,20.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,2,3.0,0.0,2.0,68344,2.0,24.0,boxed|cov4|hp_repeat2|vstr2|mirror|hot2|perm3
Combined,Set1,Draw3,5,224,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,224,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw3,5,244,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1.0,0.0,5.0,244,3.0,31.0,straight|cov3|hp_repeat5|vstr2|vstr3
Combined,Set1,Draw3,4,244,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1.0,0.0,5.0,244,3.0,31.0,straight|cov3|hp_repeat5|vstr2|vstr3
Combined,Set1,Draw5,3,559,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,559,3.0,5.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw5,3,599,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,599,3.0,15.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw5,2,244,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,1.0,0.0,3.0,244,3.0,31.0,straight|cov3|hp_repeat3|vstr2|vstr3|hot2
Combined,Set1,Draw5,1,6899,boxed,20.0,"R4,R6,R8",False,False,False,False,False,False,False,True,False,2,3.0,0.0,3.0,9968,1.0,24.0,boxed|cov3|hp_repeat3|hot2|dom_last|perm3
Combined,Set1,Draw7,1,224,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,224,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw7,1,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,31.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set3,Draw1,5,5599,boxed,20.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,0,2.0,0.0,3.0,5599,3.0,5.0,boxed|cov4|hp_repeat3|vstr2|vstr3|perm2
Combined,Set3,Draw1,1,557,boxed,20.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,1,2.0,0.0,2.0,557,2.0,3.0,boxed|cov4|hp_repeat2|vstr2|hot1|dom_last|perm2
Combined,Set3,Draw1,7,334,straight,20.0,"R4,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,334,3.0,33.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,7,559,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,5.0,559,3.0,5.0,straight|cov3|hp_repeat5|vstr2|vstr3
Combined,Set2,Draw1,7,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,31.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,6,559,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,5.0,559,3.0,5.0,straight|cov3|hp_repeat5|vstr2|vstr3
Combined,Set2,Draw1,6,22499,straight,20.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,0,1.0,0.0,2.0,99224,3.0,31.0,straight|cov3|hp_repeat2|vstr2|vstr3|mirror
Combined,Set2,Draw1,5,559,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,5.0,559,3.0,5.0,straight|cov3|hp_repeat5|vstr2|vstr3
Combined,Set2,Draw1,4,0559,boxed,20.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3.0,0.0,4.0,5590,2.0,5.0,boxed|cov4|hp_repeat4|vstr2|mirror|hot1|perm3
Combined,Set1,Draw1,7,599,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,599,3.0,15.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw1,7,224,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,224,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw1,5,0559,boxed,20.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3.0,0.0,4.0,5590,2.0,5.0,boxed|cov4|hp_repeat4|vstr2|mirror|hot1|perm3
Combined,Set1,Draw1,5,00559,boxed,20.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3.0,0.0,3.0,55900,2.0,5.0,boxed|cov4|hp_repeat3|vstr2|mirror|hot1|perm3
Combined,Set1,Draw1,4,0559,boxed,20.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3.0,0.0,4.0,5590,2.0,5.0,boxed|cov4|hp_repeat4|vstr2|mirror|hot1|perm3
Combined,Set1,Draw1,3,055,boxed,20.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,2,2.0,0.0,5.0,550,2.0,1.0,boxed|cov4|hp_repeat5|vstr2|mirror|hot2|perm2
Combined,Set1,Draw2,6,229,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,922,3.0,28.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw2,4,559,boxed,20.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2.0,0.0,3.0,559,3.0,5.0,boxed|cov4|hp_repeat3|vstr2|vstr3|hot1|perm2
Combined,Set1,Draw4,4,559,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,559,3.0,5.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw4,1,346,boxed,20.0,"R2,R4,R8",False,False,False,False,False,False,False,True,False,2,3.0,0.0,4.0,436,1.0,24.0,boxed|cov3|hp_repeat4|hot2|dom_last|perm3
Combined,Set1,Draw5,3,559,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,559,3.0,5.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw6,2,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,31.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw7,1,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,31.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,7,559,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,4.0,559,3.0,5.0,straight|cov3|hp_repeat4|vstr2|vstr3
Combined,Set2,Draw1,6,559,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,4.0,559,3.0,5.0,straight|cov3|hp_repeat4|vstr2|vstr3
Combined,Set2,Draw1,5,559,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,4.0,559,3.0,5.0,straight|cov3|hp_repeat4|vstr2|vstr3
Combined,Set2,Draw1,4,4455889,boxed,19.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4.0,0.0,1.0,5594488,1.0,14.0,boxed|cov4|mirror|hot1|perm4
Combined,Set1,Draw1,5,559,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,3.0,559,3.0,5.0,straight|cov3|hp_repeat3|vstr2|vstr3|hot1
Combined,Set1,Draw1,5,4455889,boxed,19.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4.0,0.0,1.0,5594488,1.0,14.0,boxed|cov4|mirror|hot1|perm4
Combined,Set1,Draw2,2,4478,boxed,19.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,4.0,0.0,4.0,4487,1.0,30.0,boxed|cov4|hp_repeat4|hot2|perm4
Combined,Set1,Draw3,3,244,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,3.0,244,3.0,31.0,straight|cov3|hp_repeat3|vstr2|vstr3|hot1
Combined,Set1,Draw4,4,244,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1.0,0.0,4.0,244,3.0,31.0,straight|cov3|hp_repeat4|vstr2|vstr3
Combined,Set1,Draw4,3,244,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1.0,0.0,4.0,244,3.0,31.0,straight|cov3|hp_repeat4|vstr2|vstr3
Combined,Set3,Draw1,4,03359,boxed,19.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3.0,0.0,2.0,59033,2.0,14.0,boxed|cov4|hp_repeat2|vstr2|mirror|hot1|perm3
Combined,Set3,Draw1,1,037,boxed,19.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,1,2.0,0.0,2.0,037,2.0,11.0,boxed|cov4|hp_repeat2|vstr2|hot1|dom_last|perm2
Combined,Set2,Draw1,5,0334559,boxed,19.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,0,4.0,0.0,2.0,5594033,1.0,14.0,boxed|cov4|hp_repeat2|mirror|perm4
Combined,Set2,Draw1,5,334,straight,19.0,"R4,R6,R8",False,True,True,False,False,False,False,False,False,0,1.0,0.0,4.0,334,3.0,33.0,straight|cov3|hp_repeat4|vstr2|vstr3
Combined,Set1,Draw1,7,244,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1.0,0.0,4.0,244,3.0,31.0,straight|cov3|hp_repeat4|vstr2|vstr3
Combined,Set1,Draw1,6,244,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1.0,0.0,4.0,244,3.0,31.0,straight|cov3|hp_repeat4|vstr2|vstr3
Combined,Set1,Draw2,4,244,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,3.0,244,3.0,31.0,straight|cov3|hp_repeat3|vstr2|vstr3|hot1
Combined,Set1,Draw3,2,004577,boxed,19.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4.0,0.0,1.0,540077,1.0,12.0,boxed|cov4|mirror|hot2|perm4
Combined,Set1,Draw3,1,004,boxed,19.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,5.0,004,2.0,5.0,boxed|cov3|hp_repeat5|vstr2|hot2|perm2
Combined,Set1,Draw3,3,344,straight,19.0,"R4,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,3.0,344,3.0,34.0,straight|cov3|hp_repeat3|vstr2|vstr3|hot1
Combined,Set1,Draw5,1,001459,boxed,19.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,2,3.0,0.0,2.0,594001,1.0,9.0,boxed|cov3|hp_repeat2|mirror|hot2|perm3
Combined,Set1,Draw5,1,001149,boxed,19.0,"R2,R4,R8",True,False,False,False,False,False,False,False,False,2,3.0,0.0,2.0,940011,1.0,9.0,boxed|cov3|hp_repeat2|mirror|hot2|perm3
Combined,Set1,Draw6,1,559,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,2.0,559,3.0,5.0,straight|cov3|hp_repeat2|vstr2|vstr3|hot1
