section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,11338,23.0,22.0,16.5,1,3,0,False,0,2,0,0,0,0,0,6,boxed|cov2|hp_repeat3|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|hot2x2
Combined,113368,18.0,22.0,16.5,1,3,0,False,0,2,0,0,0,0,0,5,boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|hot2x2
Combined,255,3.0,22.0,15.0,2,3,0,False,0,0,1,0,0,0,5,5,boxed|cov3|hp_repeat2|vstr2|perm2|double_mirror|set_chain2;straight|cov2|vstr2|double_mirror|set_chain2|draw_chain2,set_chain2|draw_chain3|col1x1|dblmirrorx5
Combined,0036,8.0,22.0,14.5,1,1,0,False,1,2,1,0,0,2,0,3,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|hot2x2|vstrx2
Combined,013568,8.0,21.5,16.5,2,0,0,False,3,0,0,0,0,0,0,5,boxed|cov2|hp_repeat3|mirror|hot1|perm2|hidden3v|set_chain2;straight|cov1|hp_repeat3|mirror|hot1|hidden3v|set_chain2,set_chain2|hot1x3
Combined,688,23.0,21.5,16.5,2,2,0,False,0,0,0,0,0,0,4,4,boxed|cov3|hp_repeat2|vstr2|perm2|hidden3v|double_mirror|set_chain2|draw_chain2;boxed|cov3|hp_repeat2|vstr2|perm2|hidden3v|double_mirror|set_chain2|draw_chain2,set_chain2|draw_chain2|dblmirrorx4
Combined,00113,8.0,21.5,15.5,1,3,0,False,0,2,0,0,0,1,0,6,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|hot2|perm2|hidden3v|draw_chain3,draw_chain3|hot2x2|vstrx1
Combined,455,5.0,21.5,13.5,3,1,0,False,0,0,1,0,0,1,4,4,boxed|cov2|hp_repeat2|perm2|hidden3v|double_mirror|set_chain3;straight|cov1|hidden3v|double_mirror|vtrac_straight|set_chain3,set_chain3|draw_chain1|col1x1|vstrx1|dblmirrorx4
Combined,2336,21.0,21.5,13.5,1,2,1,False,1,1,1,0,0,4,0,4,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x1|hot1x1|hot2x1|vstrx4
Combined,00338,13.0,21.0,17.5,1,1,0,False,0,1,1,0,0,0,0,1,boxed|cov3|mirror|hot2|perm3|hidden3v,draw_chain1|col1x1|hot2x1
Combined,056,2.0,21.0,15.5,2,0,0,False,3,0,0,0,0,1,0,8,straight|cov1|hp_repeat4|mirror|hot1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hp_repeat4|mirror|hot1|hidden3v|set_chain2,set_chain2|hot1x3|vstrx1
Combined,01558,8.0,21.0,15.5,3,1,0,False,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|set_chain3;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain3,set_chain3|draw_chain1|hot1x1
Combined,00118,8.0,21.0,15.5,1,3,0,False,0,2,0,0,0,0,0,6,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|hot2|perm2|hidden3v|draw_chain3,draw_chain3|hot2x2
Combined,001568,8.0,21.0,15.5,1,3,0,False,1,0,2,0,0,2,0,4,straight|cov1|mirror|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain3|col1x2|hot1x1|vstrx2
Combined,0015,2.0,21.0,14.5,1,4,0,False,1,0,2,0,0,3,0,6,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain4|col1x2|hot1x1|vstrx3
Combined,556,2.0,21.0,13.5,3,1,0,False,1,0,0,0,0,0,4,4,straight|cov1|hp_repeat2|hot1|hidden3v|double_mirror|set_chain3;straight|cov1|hp_repeat2|hidden3v|double_mirror|set_chain3,set_chain3|draw_chain1|hot1x1|dblmirrorx4
Combined,005,1.0,21.0,13.0,1,4,0,False,1,0,2,0,0,0,6,6,boxed|cov2|hp_repeat2|mirror|hot1|perm2|double_mirror|draw_chain2;boxed|cov2|hp_repeat2|mirror|perm2|double_mirror|draw_chain2,draw_chain4|col1x2|hot1x1|dblmirrorx6
Combined,0559,5.0,20.5,17.5,2,2,0,False,0,0,0,0,0,0,0,4,boxed|cov3|hp_repeat2|vstr2|mirror|perm2|hidden3v|set_chain2|draw_chain2;boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2|draw_chain2,set_chain2|draw_chain2
Combined,019,9.0,20.5,16.0,1,3,0,False,3,0,0,0,0,0,0,9,boxed|cov3|hp_repeat4|hot1|perm3|draw_chain3;boxed|cov2|hp_repeat4|hot1|perm2|draw_chain3,draw_chain3|hot1x3
Combined,13348,24.0,20.5,16.0,1,1,0,False,1,1,0,0,0,2,0,4,straight|cov1|hp_repeat4|mirror|hot2|vtrac_straight;straight|cov1|hp_repeat4|mirror|hot1|vtrac_straight,draw_chain1|hot1x1|hot2x1|vstrx2
Combined,01358,8.0,20.5,15.5,2,0,0,False,3,0,0,0,0,0,0,5,boxed|cov2|hp_repeat3|mirror|hot1|perm2|hidden3v|set_chain2;straight|cov1|hp_repeat3|mirror|hot1|hidden3v|set_chain2,set_chain2|hot1x3
Combined,002445,12.0,20.5,15.5,1,2,0,False,1,0,2,0,0,2,0,2,straight|cov1|mirror|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
Combined,00158,8.0,20.5,14.5,1,4,0,False,1,0,2,0,0,2,0,5,straight|cov1|mirror|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain4|col1x2|hot1x1|vstrx2
Combined,245,12.0,20.5,13.5,2,2,0,False,1,0,2,0,0,2,0,3,straight|cov1|hot1|hidden3v|vtrac_straight|set_chain2|draw_chain2;straight|cov1|hidden3v|vtrac_straight|set_chain2|draw_chain2,set_chain2|draw_chain2|col1x2|hot1x1|vstrx2
Combined,335,13.0,20.5,13.5,1,2,0,False,1,0,2,0,0,3,3,3,straight|cov1|hp_repeat2|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx3|dblmirrorx3
Combined,236,21.0,20.5,12.5,1,2,1,False,1,1,1,0,0,4,0,4,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x1|hot1x1|hot2x1|vstrx4
Combined,0133668,8.0,20.0,16.5,1,3,0,False,1,0,1,0,0,0,0,6,boxed|cov2|hp_repeat3|mirror|hot1|perm2|hidden3v|draw_chain2;boxed|cov2|hp_repeat3|mirror|perm2|hidden3v|draw_chain2,draw_chain3|col1x1|hot1x1
Combined,0033568,8.0,20.0,16.5,1,1,0,False,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Combined,35566,8.0,20.0,14.5,3,1,0,False,1,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|hot1|hidden3v|set_chain3;straight|cov1|hp_repeat2|hidden3v|set_chain3,set_chain3|draw_chain1|hot1x1
Combined,0056,2.0,20.0,14.5,1,2,0,False,1,0,2,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx3
Combined,266,17.0,20.0,12.5,2,3,0,False,0,0,1,0,0,1,5,5,straight|cov1|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|set_chain2,set_chain2|draw_chain3|col1x1|vstrx1|dblmirrorx5
Combined,0135568,8.0,19.5,16.5,2,0,0,False,1,0,0,0,0,0,0,4,boxed|cov2|hp_repeat2|mirror|hot1|perm2|hidden3v|set_chain2;boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2,set_chain2|hot1x1
Combined,0355668,8.0,19.5,16.5,2,0,0,False,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|mirror|hot1|hidden3v|set_chain2;straight|cov1|hp_repeat3|mirror|hidden3v|set_chain2,set_chain2|hot1x1
Combined,00133568,8.0,19.5,16.5,1,1,0,False,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Combined,1133468,24.0,19.5,16.0,1,1,0,False,0,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight;straight|cov1|hp_repeat2|mirror|vtrac_straight,draw_chain1|hot2x1|vstrx2
