section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,why
Midday,Set3,Draw1,7,168,boxed,7,"R2,R6",True,False,False,False,False,False,False,False,False,0,boxed|cov2|mirror
Midday,Set3,Draw1,7,024,straight,7,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span3
Midday,Set3,Draw1,7,6778,straight,7,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,6,0024,straight,7,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,6,678,boxed,7,"R2,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2|span2
Midday,Set3,Draw1,6,024,straight,7,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span3
Midday,Set3,Draw1,6,068,boxed,7,"R2,R4",False,False,False,False,False,False,False,False,False,0,boxed|cov2|span2
Midday,Set3,Draw1,5,024,straight,7,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span3
Midday,Set3,Draw1,7,059,boxed,7,"R4,R6",True,False,False,False,False,False,False,False,False,0,boxed|cov2|mirror
Midday,Set3,Draw1,7,0068,straight,7,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,7,478,straight,7,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span3
Midday,Set3,Draw1,7,0069,straight,7,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,6,0029,boxed,7,"R4,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set3,Draw1,6,478,straight,7,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span3
Midday,Set3,Draw1,6,0069,straight,7,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,6,029,boxed,7,"R4,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2|span2
Midday,Set3,Draw1,5,478,straight,7,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span3
Midday,Set3,Draw1,5,089,boxed,7,"R4,R8",False,False,False,False,False,False,False,False,False,0,boxed|cov2|span2
Midday,Set3,Draw1,5,029,boxed,7,"R4,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2|span2
Midday,Set3,Draw1,7,0057,straight,7,R6,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set3,Draw1,6,00778,straight,7,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,6,0778,straight,7,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,7,677,straight,7,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span3
Midday,Set2,Draw1,7,66778,straight,7,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,6,677,straight,7,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span3
Midday,Set2,Draw1,5,677,straight,7,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span3
Midday,Set2,Draw1,5,167,boxed,7,"R2,R6",True,False,False,False,False,False,False,False,False,0,boxed|cov2|mirror
Midday,Set2,Draw1,5,1499,straight,7,R2,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set2,Draw1,5,149,straight,7,R2,True,False,False,False,False,False,False,False,False,0,straight|cov1|span2|mirror
Midday,Set2,Draw1,7,00668,straight,7,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,00669,straight,7,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,0099,boxed,7,"R4,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set2,Draw1,7,099,boxed,7,"R4,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2|span2
Midday,Set2,Draw1,7,00699,straight,7,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,4778,straight,7,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,6,099,boxed,7,"R4,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2|span2
Midday,Set2,Draw1,6,4778,straight,7,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,7,0177,straight,7,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,7,00779,straight,7,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
