section,set_name,draw_name,column_index,triad,vt_triad,vertical_support,horizontal_span,set_span,variant_echo,has_straight,has_vt_straight,vt_only_lane,col1_arrival,precol1_funnel,ls_col_42,ls2_lane,is_starred,star_count,is_superhot_slot,is_set1,guard_injected,score,reasons
Evening,Set1,Draw2,5,259,135,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,269,235,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,467,235,0,5,2,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,567,123,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,569,125,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,569,125,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,679,235,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,679,235,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,679,235,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,011,12,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,066,12,0,5,2,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,112,23,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,116,22,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,117,23,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,119,25,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,166,22,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,358,144,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,466,25,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,466,25,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,667,23,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,669,25,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,018,124,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,036,124,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,068,124,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,118,24,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,123,234,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,123,234,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,128,234,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,134,245,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,135,124,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,136,224,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,136,224,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,137,234,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,139,245,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,148,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,158,124,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,168,224,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,189,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,189,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,234,345,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,236,234,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,237,334,0,3,2,2,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,238,344,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,239,345,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,258,134,0,4,2,2,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,268,234,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,278,334,0,3,2,2,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,289,345,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,346,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,346,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,356,124,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,356,124,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,367,234,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,369,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,378,344,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,389,445,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,468,245,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,478,345,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,568,124,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,578,134,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,678,234,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,689,245,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,689,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,778,34,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,789,345,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,789,345,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,034,145,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,589,145,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,028,134,0,3,2,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,038,144,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,048,145,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,078,134,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,078,134,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,235,134,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,235,134,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,357,134,0,3,2,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Midday,Set1,Draw2,5,359,145,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,049,155,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,069,125,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,145,125,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,149,255,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,459,155,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,479,355,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,079,135,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,079,135,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,019,125,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,019,125,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,089,145,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,345,145,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,456,125,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,456,125,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,044,15,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,199,25,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,446,25,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,446,25,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,899,45,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,004,15,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,006,12,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,009,15,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,449,55,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,499,55,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,007,13,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,099,15,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,447,35,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,188,24,0,6,1,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,788,34,0,5,1,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,889,45,0,6,2,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,088,14,0,4,1,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,5,144,25,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,688,24,0,6,2,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,5,699,25,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,179,235,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,179,235,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,046,125,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,046,125,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,159,125,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,178,234,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,178,234,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,014,125,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,014,125,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,016,122,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,016,122,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,047,135,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,047,135,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,124,235,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,124,235,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,146,225,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,147,235,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,156,122,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,169,225,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,259,135,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,269,235,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,569,125,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,569,125,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,679,235,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,679,235,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,011,12,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,066,12,0,5,2,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,114,25,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,116,22,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,116,22,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,117,23,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,119,25,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,166,22,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,466,25,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,466,25,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,566,12,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,669,25,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,036,124,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,118,24,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,134,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,136,224,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,136,224,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,137,234,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,139,245,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,139,245,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,148,245,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,148,245,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,158,124,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,168,224,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,189,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,189,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,236,234,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,238,344,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,239,345,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,268,234,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,346,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,346,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,366,24,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,369,245,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,369,245,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,378,344,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,468,245,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,468,245,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,478,345,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,478,345,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,668,24,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,689,245,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,789,345,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,789,345,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,034,145,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,589,145,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,048,145,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,048,145,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,359,145,0,3,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,359,145,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,049,155,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,049,155,0,1,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,149,255,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,149,255,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,349,455,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,349,455,0,1,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,459,155,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,459,155,0,1,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,469,255,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,469,255,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,479,355,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,479,355,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,489,455,0,2,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,489,455,0,1,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,079,135,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,079,135,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,245,135,0,6,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,245,135,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,019,125,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,019,125,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,456,125,0,7,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,456,125,0,5,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Evening,Set1,Draw2,6,044,15,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
Combined,Set1,Draw2,6,044,15,0,4,3,3,0,0,0,0,0,0,0,1,16,0,1,0,17.25,hot16|set1_bonus
