section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Evening,667,17,17.5,11.5,2,2,0,0,1,0,0,1,3,3,straight|cov1|hidden3v|double_mirror|vtrac_straight|set_chain2;straight|cov1|hidden3v|double_mirror|set_chain2,set_chain2|draw_chain2|col1x1|vstrx1|dblmirrorx3
Evening,113366,8,17,17,1,0,0,0,0,0,0,0,0,2,boxed|cov3|hp_repeat2|vstr2|mirror|perm2;straight|cov1|hp_repeat2|mirror,
Evening,1133446,24,17,17,1,0,0,0,0,0,0,0,0,3,boxed|cov3|hp_repeat3|mirror|perm3;straight|cov1|hp_repeat3|mirror,
Evening,113366,18,17,17,1,0,0,0,0,0,0,0,0,3,boxed|cov3|hp_repeat3|vstr2|mirror|perm2;straight|cov2|hp_repeat3|vstr2|mirror,
Evening,133668,18,17,15,1,2,1,0,0,0,0,0,0,5,boxed|cov2|hp_repeat3|mirror|hot1|perm2|draw_chain2;boxed|cov2|hp_repeat3|mirror|perm2|draw_chain2,draw_chain2|hot1x1
Evening,344689,24,17,14,1,1,2,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|hot1|vtrac_straight;straight|cov1|hp_repeat2|mirror|hot1,draw_chain1|hot1x2|vstrx1
Evening,234488,30,17,14,1,2,1,0,0,0,0,2,0,2,straight|cov1|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|hot1x1|vstrx2
Evening,34488,33,17,14,1,3,1,0,0,0,0,1,0,5,boxed|cov2|hp_repeat2|mirror|hot1|perm2|draw_chain3;boxed|cov2|hp_repeat2|mirror|perm2|draw_chain3,draw_chain3|hot1x1|vstrx1
Evening,34688,24,17,14,1,3,1,0,0,0,0,1,0,5,boxed|cov2|hp_repeat2|mirror|hot1|perm2|draw_chain3;boxed|cov2|hp_repeat2|mirror|perm2|draw_chain3,draw_chain3|hot1x1|vstrx1
Evening,446899,24,17,14,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,24499,12,17,14,1,1,0,1,0,0,0,1,0,2,boxed|cov2|hp_repeat2|mirror|hot2|perm2;straight|cov1|hp_repeat2|mirror|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,24799,12,17,14,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,23489,30,17,13,1,2,2,0,0,0,0,2,0,2,straight|cov1|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|mirror|hot1|vtrac_straight|draw_chain2,draw_chain2|hot1x2|vstrx2
Evening,17,7,17,12.5,1,2,1,0,2,0,0,1,0,3,boxed|cov2|hp_repeat2|hot1|perm2|hidden3v|draw_chain2;boxed|cov2|hp_repeat2|perm2|hidden3v|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx1
Evening,22499,31,16.5,15.5,1,1,0,0,0,0,0,1,0,1,straight|cov2|vstr2|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,12244669,22,16.5,14.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1338,23,16.5,14,1,3,1,0,0,0,0,0,0,6,boxed|cov2|hp_repeat3|mirror|hot1|perm2|draw_chain3;boxed|cov2|hp_repeat3|mirror|perm2|draw_chain3,draw_chain3|hot1x1
Evening,3689,24,16.5,14,1,1,2,0,0,0,0,0,0,2,boxed|cov3|hp_repeat2|mirror|hot1|perm3;boxed|cov2|hp_repeat2|mirror|hot1|perm2,draw_chain1|hot1x2
Evening,2344889,30,16.5,14,1,2,1,0,0,0,0,1,0,2,boxed|cov2|mirror|hot1|perm2|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|hot1x1|vstrx1
Evening,469,9,16.5,13.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,14467,22,16.5,13.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,12269,22,16.5,13.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,22469,22,16.5,13.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,33445,14,16.5,13,2,1,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|hot1|set_chain2;straight|cov1|hp_repeat3|set_chain2,set_chain2|draw_chain1|hot1x1
Evening,1447,22,16.5,12.5,1,2,1,0,1,0,0,2,0,3,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain2|col1x1|hot1x1|vstrx2
Evening,669,9,16.5,12.5,2,1,0,0,1,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1
Evening,168,18,16.5,12,1,3,3,0,0,0,0,0,0,8,straight|cov1|hp_repeat4|mirror|hot1|draw_chain2;straight|cov1|hp_repeat4|mirror|hot1|draw_chain2,draw_chain3|hot1x3
Evening,677,20,16.5,11.5,2,1,0,0,1,0,0,1,2,2,straight|cov1|hidden3v|double_mirror|vtrac_straight|set_chain2;straight|cov1|hidden3v|double_mirror|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1|dblmirrorx2
Evening,477,28,16.5,11.5,2,1,0,0,1,0,0,1,2,2,straight|cov1|hidden3v|double_mirror|vtrac_straight|set_chain2;straight|cov1|hidden3v|double_mirror|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1|dblmirrorx2
Evening,11336,8,16,16,1,0,0,0,0,0,0,0,0,2,boxed|cov3|hp_repeat2|vstr2|mirror|perm2;straight|cov1|hp_repeat2|mirror,
Evening,1133466,24,16,16,1,0,0,0,0,0,0,0,0,2,boxed|cov3|hp_repeat2|mirror|perm3;straight|cov1|hp_repeat2|mirror,
Evening,11336,18,16,16,1,0,0,0,0,0,0,0,0,3,boxed|cov3|hp_repeat3|vstr2|mirror|perm2;straight|cov2|hp_repeat3|vstr2|mirror,
Evening,11334468,24,16,15,1,2,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2
Evening,11334668,24,16,15,1,2,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2
Evening,34468899,24,16,15,1,1,0,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|vtrac_straight;straight|cov1|hp_repeat2|mirror,draw_chain1|vstrx1
Evening,136,18,16,14,1,0,2,0,0,0,0,0,0,2,boxed|cov3|hp_repeat2|vstr2|mirror|hot1|perm2;straight|cov1|hp_repeat2|mirror|hot1,hot1x2
Evening,13368,23,16,14,1,2,1,0,0,0,0,0,0,5,boxed|cov2|hp_repeat3|mirror|hot1|perm2|draw_chain2;boxed|cov2|hp_repeat3|mirror|perm2|draw_chain2,draw_chain2|hot1x1
Evening,224779,12,16,14,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,12449,22,16,13.5,1,3,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|draw_chain3;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain3,draw_chain3|hot1x1
Evening,11344,24,16,13,2,2,0,0,0,0,0,0,0,6,boxed|cov2|hp_repeat3|perm2|set_chain2;boxed|cov2|hp_repeat2|perm2|set_chain2|draw_chain2,set_chain2|draw_chain2
Evening,34689,24,16,13,1,1,2,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|hot1|vtrac_straight;straight|cov1|hp_repeat2|mirror|hot1,draw_chain1|hot1x2|vstrx1
Evening,3488,33,16,13,1,3,1,0,0,0,0,1,0,5,boxed|cov2|hp_repeat2|mirror|hot1|perm2|draw_chain3;boxed|cov2|hp_repeat2|mirror|perm2|draw_chain3,draw_chain3|hot1x1|vstrx1
Evening,46899,24,16,13,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,24899,30,16,13,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,2799,12,16,13,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,2499,12,16,13,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,2699,22,16,12.5,1,1,0,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx2
Evening,699,9,16,12.5,1,1,0,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx2
Evening,1348,24,16,12,1,4,2,0,0,0,0,0,0,4,straight|cov1|mirror|hot1|draw_chain4;straight|cov1|mirror|hot1|draw_chain4,draw_chain4|hot1x2
Evening,359,14,16,12,2,2,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|hot1|set_chain2|draw_chain2;straight|cov1|hp_repeat3|set_chain2|draw_chain2,set_chain2|draw_chain2|hot1x1
Evening,2389,30,16,12,1,2,2,0,0,0,0,2,0,2,straight|cov1|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|mirror|hot1|vtrac_straight|draw_chain2,draw_chain2|hot1x2|vstrx2
Evening,4478,30,16,12,1,2,0,1,0,0,0,2,0,2,straight|cov1|hot2|vtrac_straight|draw_chain2;straight|cov1|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx2
Evening,229,12,16,12,1,2,1,0,2,0,0,0,0,2,boxed|cov2|hot1|perm2|draw_chain2;boxed|cov2|perm2|draw_chain2,draw_chain2|col1x2|hot1x1
Evening,167,17,16,11.5,1,2,1,0,2,0,0,1,0,2,boxed|cov2|mirror|hot1|perm2|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx1
Evening,158,8,16,11,1,4,3,0,0,0,0,0,0,6,straight|cov1|hp_repeat2|hot1|draw_chain4;straight|cov1|hp_repeat2|hot1|draw_chain4,draw_chain4|hot1x3
Evening,14466,9,15.5,13.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,44669,9,15.5,13.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1446677,22,15.5,13.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1224669,22,15.5,13.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,2244669,22,15.5,13.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,33445,14,15.5,13,2,1,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|set_chain2;straight|cov1|hp_repeat2|mirror|set_chain2,set_chain2|draw_chain1
Evening,244899,30,15.5,13,1,1,0,1,0,0,0,0,0,1,boxed|cov2|mirror|hot2|perm2,draw_chain1|hot2x1
Evening,446,9,15.5,12.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,1269,22,15.5,12.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,5,1,15.5,12,2,0,0,0,0,0,0,0,3,3,boxed|cov2|hp_repeat2|mirror|perm2|double_mirror|set_chain2;boxed|cov2|hp_repeat2|mirror|perm2|double_mirror|set_chain2,set_chain2|dblmirrorx3
Evening,3345,14,15.5,12,2,1,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|hot1|set_chain2;straight|cov1|hp_repeat3|set_chain2,set_chain2|draw_chain1|hot1x1
Evening,299,12,15.5,12,1,2,0,1,0,0,0,1,0,3,boxed|cov2|hp_repeat2|hot2|perm2|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx1
Evening,899,14,15.5,12,1,1,0,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|hot2|vtrac_straight;straight|cov1|hp_repeat2|vtrac_straight,draw_chain1|hot2x1|vstrx2
Evening,147,22,15.5,11.5,1,2,1,0,1,0,0,2,0,3,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain2|col1x1|hot1x1|vstrx2
Evening,6677,17,15.5,11.5,2,1,0,0,1,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1
Evening,4477,31,15.5,11.5,2,1,0,0,1,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1
Evening,669,19,15.5,10.5,1,3,0,0,1,0,0,1,4,4,straight|cov1|hidden3v|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|draw_chain2,draw_chain3|col1x1|vstrx1|dblmirrorx4
Evening,266,17,15.5,10.5,1,3,0,0,1,0,0,1,4,4,straight|cov1|hidden3v|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|draw_chain2,draw_chain3|col1x1|vstrx1|dblmirrorx4
Evening,33668,8,15,15,1,0,0,0,0,0,0,0,0,1,boxed|cov3|mirror|perm3,
Evening,1133668,18,15,14,1,2,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2;boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2,draw_chain2
Evening,1133448,24,15,14,1,2,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2
Evening,3468899,24,15,14,1,1,0,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|vtrac_straight;straight|cov1|hp_repeat2|mirror,draw_chain1|vstrx1
Evening,224799,12,15,14,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,234889,30,15,13,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|vtrac_straight,draw_chain1|hot1x1|vstrx1
Evening,23499,30,15,13,1,2,0,0,0,0,0,2,0,3,straight|cov1|hp_repeat2|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,22779,12,15,13,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1244,22,15,12.5,1,3,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|hot1|hidden3v|draw_chain3;straight|cov1|hp_repeat3|hidden3v|draw_chain3,draw_chain3|hot1x1
Evening,167,7,15,12.5,1,1,1,0,1,0,0,0,0,1,boxed|cov2|mirror|hot1|perm2|hidden3v,draw_chain1|col1x1|hot1x1
Evening,13468,24,15,12,1,2,2,0,0,0,0,0,0,2,boxed|cov2|mirror|hot1|perm2|draw_chain2;straight|cov1|mirror|hot1|draw_chain2,draw_chain2|hot1x2
Evening,2489,30,15,12,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,67,7,15,11.5,1,1,0,1,1,0,0,0,0,1,boxed|cov2|hot2|perm2|hidden3v,draw_chain1|col1x1|hot2x1
Evening,17,7,15,11.5,1,1,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Evening,1568,8,15,11,1,2,3,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|mirror|hot1|draw_chain2;straight|cov1|hp_repeat2|mirror|hot1|draw_chain2,draw_chain2|hot1x3
Evening,68,8,15,11,1,2,0,1,0,0,0,2,0,3,boxed|cov2|hp_repeat2|hot2|perm2|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx2
Evening,229,12,15,11,1,2,1,0,2,0,0,0,0,2,boxed|cov2|hot1|perm2|draw_chain2;boxed|cov2|perm2|draw_chain2,draw_chain2|col1x2|hot1x1
Evening,29,12,15,11,1,2,1,0,2,0,0,0,0,2,boxed|cov2|hot1|perm2|draw_chain2;boxed|cov2|perm2|draw_chain2,draw_chain2|col1x2|hot1x1
Evening,336688,23,14.5,14,1,1,0,0,0,0,0,0,0,1,boxed|cov3|mirror|perm3,draw_chain1
Evening,234499,30,14.5,13,1,2,0,0,0,0,0,1,0,3,boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|vstrx1
Evening,1466,9,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1667,7,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,4669,9,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,144677,22,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1677,7,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1669,9,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,122669,22,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,224669,22,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,334478,30,14.5,12,2,1,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1
Evening,3345,14,14.5,12,2,1,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|set_chain2;straight|cov1|hp_repeat2|mirror|set_chain2,set_chain2|draw_chain1
Evening,13348,24,14.5,12,1,3,1,0,0,0,0,0,0,3,straight|cov1|mirror|hot1|draw_chain3;straight|cov1|mirror|draw_chain3,draw_chain3|hot1x1
Evening,2445,12,14.5,12,1,3,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|hot1|draw_chain3;straight|cov1|hp_repeat3|draw_chain3,draw_chain3|hot1x1
Evening,46,9,14.5,11.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,2269,22,14.5,11.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,399,34,14.5,11,1,2,0,0,0,0,0,2,3,3,straight|cov1|hp_repeat2|double_mirror|vtrac_straight|draw_chain2;straight|cov1|double_mirror|vtrac_straight|draw_chain2,draw_chain2|vstrx2|dblmirrorx3
Evening,3447,30,14.5,11,2,2,0,0,0,0,0,1,0,3,straight|cov1|vtrac_straight|set_chain2;straight|cov1|set_chain2,set_chain2|draw_chain2|vstrx1
Evening,78,11,14.5,11,1,1,0,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|hot2|vtrac_straight;straight|cov1|hp_repeat2|vtrac_straight,draw_chain1|hot2x1|vstrx2
Evening,1346,24,14,13,1,0,1,0,0,0,0,0,0,1,boxed|cov3|mirror|hot1|perm3,hot1x1
Evening,113368,18,14,13,1,2,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2;boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2,draw_chain2
Evening,1344688,24,14,13,1,2,0,0,0,0,0,0,0,2,boxed|cov2|mirror|perm2|draw_chain2;boxed|cov2|mirror|perm2|draw_chain2,draw_chain2
Evening,13446889,24,14,13,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|draw_chain2;straight|cov1|mirror|draw_chain2,draw_chain2
Evening,2348899,30,14,13,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,22799,12,14,13,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,22499,12,14,13,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,16677,7,14,12.5,1,1,0,0,1,0,0,0,0,1,boxed|cov2|mirror|perm2|hidden3v,draw_chain1|col1x1
Evening,133468,24,14,12,1,2,1,0,0,0,0,0,0,2,straight|cov1|mirror|hot1|draw_chain2;straight|cov1|mirror|draw_chain2,draw_chain2|hot1x1
Evening,1668,18,14,12,1,2,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hot1|draw_chain2;straight|cov1|hp_repeat3|mirror|draw_chain2,draw_chain2|hot1x1
Evening,24459,12,14,12,1,2,1,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|mirror|hot1|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2|hot1x1
Evening,23889,30,14,12,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|vtrac_straight,draw_chain1|hot1x1|vstrx1
Evening,2779,12,14,12,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,445,5,14,11.5,2,1,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2,set_chain2|draw_chain1
Evening,167,7,14,11.5,1,1,1,0,1,0,0,0,0,1,boxed|cov2|mirror|hot1|perm2|hidden3v,draw_chain1|col1x1|hot1x1
Evening,224466,22,14,11.5,1,2,0,0,1,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight;straight|cov1|hidden3v,draw_chain2|col1x1|vstrx1
Evening,11334,24,14,11,2,2,0,0,0,0,0,0,0,3,boxed|cov2|perm2|set_chain2;straight|cov1|set_chain2|draw_chain2,set_chain2|draw_chain2
Evening,1368,18,14,11,1,2,2,0,0,0,0,0,0,2,boxed|cov2|mirror|hot1|perm2|draw_chain2;straight|cov1|mirror|hot1|draw_chain2,draw_chain2|hot1x2
Evening,3359,14,14,11,2,2,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|set_chain2|draw_chain2;straight|cov1|hp_repeat2|set_chain2|draw_chain2,set_chain2|draw_chain2
Evening,2899,30,14,11,1,1,0,1,0,0,0,1,0,1,straight|cov1|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,344,14,14,11,2,1,0,0,0,0,0,1,0,2,straight|cov1|vtrac_straight|set_chain2;straight|cov1|set_chain2,set_chain2|draw_chain1|vstrx1
Evening,38,13,14,11,2,1,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1|vstrx1
Evening,448,14,14,11,1,1,0,1,0,0,0,1,0,1,straight|cov1|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,1133668,8,13.5,13,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,draw_chain1
Evening,33446689,24,13.5,13,1,1,0,0,0,0,0,0,0,2,straight|cov1|hp_repeat2|mirror;straight|cov1|hp_repeat2|mirror,draw_chain1
Evening,3388,32,13.5,13,1,1,0,0,0,0,0,0,0,1,boxed|cov3|vstr2|mirror|perm2,draw_chain1
Evening,33688,23,13.5,13,1,1,0,0,0,0,0,0,0,1,boxed|cov3|mirror|perm3,draw_chain1
Evening,23448899,30,13.5,13,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,draw_chain1
Evening,224499,12,13.5,13,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,draw_chain1
Evening,335668,8,13.5,12,1,1,1,0,0,0,0,0,0,2,straight|cov1|hp_repeat2|mirror|hot1;straight|cov1|hp_repeat2|mirror,draw_chain1|hot1x1
Evening,1335668,8,13.5,12,1,1,1,0,0,0,0,0,0,1,straight|cov1|mirror|hot1,draw_chain1|hot1x1
Evening,1344689,24,13.5,12,1,1,1,0,0,0,0,0,0,1,straight|cov1|mirror|hot1,draw_chain1|hot1x1
Evening,38899,33,13.5,12,1,2,0,0,0,0,0,1,0,3,boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|vstrx1
Evening,166,6,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1667,7,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,4466,9,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,446677,22,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1677,7,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1669,9,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,12669,22,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,3668,8,13.5,11,2,1,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1
Evening,335,4,13.5,11,2,1,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|set_chain2;straight|cov1|hp_repeat2|mirror|set_chain2,set_chain2|draw_chain1
