state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
NorthCarolina4,2025-06-22,348,445,57,57,22,4,47,10,6,24,8,0,4,3,3,7,18.271,30.85,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-22,346,245,88,88,28,4,66,14,26,30,8,0,0,3,3,7,18.814,30.85,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-22,358,144,26,26,15,4,23,5,4,12,9,0,3,3,3,7,16.312,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-22,248,345,7,7,1,1,3,1,0,2,2,1,0,3,3,4,19.1,30.65,"col1,guard_set1,hot16,hot20,ls2_lane,set1_bonus,superhot_set1,vertical1,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-22,158,124,47,47,19,4,44,9,6,15,8,0,0,3,3,7,17.087,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-22,455,15,37,37,16,4,36,8,14,12,0,0,0,3,2,7,18.859,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
NorthCarolina4,2025-06-22,168,224,65,65,22,4,49,9,18,27,20,0,0,3,3,7,18.386,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-22,145,125,48,48,24,4,43,11,14,23,10,0,0,3,3,7,17.565,30.1,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-22,169,225,39,39,9,3,24,5,11,26,22,0,4,3,3,7,20.306,29.95,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-22,146,225,36,36,9,3,22,5,11,22,11,0,0,3,3,7,20.193,29.95,"col1,funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-22,279,335,8,8,1,3,3,0,0,4,4,1,0,2,3,4,19.488,24.8,"guard_set1,hot16,hot20,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
