state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
PuertoRico4,2025-06-21,388,44,12,12,2,3,7,1,0,4,1,1,0,3,3,6,19.096,31.25,"col1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical2,vertical3,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,244,35,54,54,16,3,34,9,18,6,0,0,0,3,3,7,19.946,31.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical3,vt_straight"
PuertoRico4,2025-06-21,447,35,48,48,16,3,34,9,16,5,0,0,0,3,3,7,18.828,31.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_straight"
PuertoRico4,2025-06-21,002,13,53,53,20,3,40,4,8,14,5,0,0,3,3,7,16.798,31.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,078,134,57,57,16,4,46,3,10,15,3,0,8,3,3,7,16.982,30.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,559,15,67,67,22,4,50,4,8,18,14,0,4,3,3,7,17.328,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,257,133,51,51,17,3,35,5,10,23,21,0,2,3,3,7,19.023,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,255,13,60,60,22,3,50,4,7,15,10,0,0,3,3,7,16.717,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,234,345,49,49,9,4,29,0,5,4,1,0,3,3,3,7,16.186,30.4,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,003,14,34,34,7,4,24,2,7,5,3,0,0,3,3,7,19.482,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
