Section,Set,Draw,Column,Pattern,Score,dbg_vertical_coverage,dbg_permutation_strength,dbg_vtrac_strength,dbg_mirror_bonus,dbg_straight_bonus,dbg_box_bonus,dbg_length_bonus,dbg_hot_zone_points,dbg_nested_cluster_bonus,dbg_consensus_digit_bonus,dbg_hot_zone_consensus_synergy,dbg_horizontal_persistence,dbg_lingering_bonus,dbg_remaining_3value_bonus,dbg_order_persistence
Evening,Set1,Draw7,7,088,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw2,2,144,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw7,7,447,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw7,7,344,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw7,7,1369,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw3,4,2236,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw1,3,124,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw6,7,0235,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw4,5,0037,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw4,5,3347,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw5,7,144,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw5,7,778,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set3,Draw1,1,0249,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw3,3,3478,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set2,Draw1,1,014,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set2,Draw1,1,024,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set2,Draw1,1,225,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw6,7,2246,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw6,7,2236,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw6,7,2234,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw7,7,0259,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw6,7,0356,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set2,Draw1,4,0112,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw6,6,336,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw5,6,0228,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw5,6,0138,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw5,6,0288,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw5,6,0377,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw5,6,0223,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw4,6,022,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw4,5,0233,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw7,7,188,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw7,7,477,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw3,5,0378,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw3,5,004,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw3,4,2246,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw7,7,889,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw6,7,0256,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw6,7,0224,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw6,6,245,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw6,6,006,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw5,5,118,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw5,6,0144,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw5,6,0244,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw7,7,557,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw7,7,447,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw7,7,344,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw7,7,455,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw7,7,445,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set2,Draw1,1,0348,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set2,Draw1,1,0235,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw6,7,0135,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw6,7,1346,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw6,6,134,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw1,1,3468,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw3,4,2235,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw3,4,0135,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw6,6,133,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw2,3,4668,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw2,3,5668,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw2,3,256,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw2,3,6678,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw5,5,113,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw5,5,004,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set2,Draw1,1,118,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw3,4,1678,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw3,4,0068,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw6,6,233,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set2,Draw1,4,1137,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw3,3,3689,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set2,Draw1,3,002,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Evening,Set2,Draw1,1,1238,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set2,Draw1,2,2445,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw6,6,024,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw3,3,119,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw7,7,255,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw3,3,014,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw3,3,024,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set3,Draw1,3,3466,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set3,Draw1,3,677,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set3,Draw1,3,1134,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set3,Draw1,3,1377,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set3,Draw1,3,477,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set3,Draw1,2,346,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw3,3,667,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw5,6,0138,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set3,Draw1,1,2459,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set2,Draw1,6,124,10,1,1,1,0,0,1,0,0,1,0,0,,4.0,,
Midday,Set1,Draw5,7,226,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw5,7,223,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw3,3,118,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw4,5,1178,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw4,5,0117,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw4,5,023,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw4,5,037,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw4,6,044,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw7,7,1378,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw7,7,1348,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw4,6,0377,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw3,4,0014,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw3,3,236,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set3,Draw1,4,246,10,1,1,1,0,0,1,0,0,1,0,0,,4.0,,
Midday,Set3,Draw1,3,1137,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw5,5,334,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw4,4,2389,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw4,4,1389,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw4,4,2349,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw4,5,0113,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw4,5,0114,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw6,7,2445,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set3,Draw1,4,114,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw2,5,112,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw5,5,002,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set3,Draw1,1,0359,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw3,4,2246,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw3,4,2368,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw5,6,2336,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw1,2,1244,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw3,3,177,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw3,3,068,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set3,Draw1,1,1369,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set3,Draw1,1,234,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set3,Draw1,1,0368,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,1,3678,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw3,4,2234,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw5,6,0168,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw5,6,0233,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set3,Draw1,1,0259,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set3,Draw1,1,2349,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw3,6,0278,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw4,4,0389,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw6,7,2348,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw1,1,118,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw3,3,678,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set3,Draw1,2,245,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw3,3,113,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set3,Draw1,1,177,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw5,6,0068,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw5,6,0026,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw5,6,013,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set3,Draw1,2,0235,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw2,3,1147,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw2,3,1257,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw2,3,1157,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw6,7,3789,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw6,7,2349,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw6,7,3559,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw6,7,3447,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set3,Draw1,4,1467,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw3,5,036,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw3,5,026,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw5,5,3678,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw1,1,0258,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw5,6,0244,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw3,4,2489,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw3,4,0249,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw2,4,1268,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw6,7,3589,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set3,Draw1,4,1247,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set3,Draw1,2,1344,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set3,Draw1,3,0245,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw5,5,117,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw5,6,0012,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw3,5,023,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw3,5,013,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw1,1,0235,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw3,5,012,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw5,5,113,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw3,4,0489,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw3,4,0279,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw6,7,2459,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw1,2,0014,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw2,4,1124,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw1,3,0458,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw1,3,0258,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw1,3,667,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Evening,Set3,Draw1,3,445,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw1,4,1246,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw1,4,1124,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw1,1,225,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw2,5,0238,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw1,3,0125,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw1,3,0158,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw2,4,1468,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw5,6,0237,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw3,3,0569,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw3,3,445,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw2,4,2256,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw6,6,239,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw6,6,359,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw6,6,0578,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw3,3,0579,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,2,028,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw2,5,002,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw1,1,0357,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw1,1,0157,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw1,1,188,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw1,2,347,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw1,2,037,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw1,3,113,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw4,6,0023,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw4,6,0036,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw4,6,006,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw4,6,0026,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw4,6,0012,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw1,3,445,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw5,7,3478,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw2,3,2668,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw2,4,1224,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw2,3,245,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw2,6,248,10,1,1,1,0,0,1,0,0,1,0,0,,4.0,,
Combined,Set1,Draw6,6,259,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw5,7,2347,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,3,1378,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,3,3478,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,3,1147,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw2,3,0117,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw2,3,1178,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw2,3,1147,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw2,3,0113,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set3,Draw1,5,1123,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set3,Draw1,5,0112,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw5,7,447,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw2,2,009,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Combined,Set3,Draw1,2,0233,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set3,Draw1,2,0337,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set3,Draw1,2,147,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set3,Draw1,2,3347,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw3,6,0226,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw6,6,189,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw6,6,019,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw2,2,017,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw1,3,2466,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw2,2,2389,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw2,2,1389,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw1,3,1147,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw1,3,1467,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw4,4,114,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw3,6,0223,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw6,6,044,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw2,2,1689,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw6,6,0378,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,3,2348,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,3,1238,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,3,0348,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,3,347,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set3,Draw1,3,348,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Combined,Set3,Draw1,6,012,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set3,Draw1,6,123,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw2,3,113,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw4,4,245,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set3,Draw1,2,033,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set3,Draw1,2,334,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw1,6,024,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw6,6,2255,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw2,2,005,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw1,1,237,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw1,3,147,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw2,4,134,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw1,4,013,9,2,2,1,0,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw1,4,018,9,2,2,1,0,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw4,6,003,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set3,Draw1,2,133,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw4,7,126,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw1,1,057,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw1,1,035,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw2,5,023,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw1,1,058,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw1,1,025,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw4,7,026,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw4,7,012,9,2,2,1,0,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw4,6,236,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw6,6,089,9,2,2,1,0,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw2,5,128,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw2,3,266,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw2,6,024,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw5,7,237,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw2,3,057,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw2,3,445,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw2,5,014,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw6,6,059,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw1,5,014,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw5,5,1133,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw1,4,146,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw3,5,116,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw2,4,468,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Evening,Set1,Draw3,3,468,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw3,3,068,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
