section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Evening,1668,18.0,15.0,12.5,1,1,1,0,1,0,0,0,0,2,boxed|cov2|hp_repeat2|mirror|hot1|perm2|hidden3v;boxed|cov2|hp_repeat2|mirror|perm2|hidden3v,draw_chain1|col1x1|hot1x1
Evening,33447,30.0,15.0,12.0,2,2,0,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|set_chain2;straight|cov1|hp_repeat3|set_chain2,set_chain2|draw_chain2
Evening,34477,30.0,15.0,12.0,2,2,0,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|set_chain2;straight|cov1|hp_repeat3|set_chain2,set_chain2|draw_chain2
Evening,036,8.0,15.0,12.0,1,4,1,0,0,0,0,0,0,7,boxed|cov2|hp_repeat2|hot1|perm2|draw_chain4;boxed|cov2|hp_repeat2|perm2|draw_chain4,draw_chain4|hot1x1
Evening,2279,28.0,15.0,12.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,0469,9.0,15.0,12.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,2379,30.0,15.0,11.0,1,2,1,0,1,0,0,2,0,2,straight|cov1|mirror|hot1|vtrac_straight;straight|cov1|mirror|vtrac_straight,draw_chain2|col1x1|hot1x1|vstrx2
Evening,359,14.0,15.0,11.0,2,2,0,0,0,0,0,2,0,3,straight|cov1|vtrac_straight|set_chain2|draw_chain2;straight|cov1|vtrac_straight|set_chain2|draw_chain2,set_chain2|draw_chain2|vstrx2
Evening,134488,24.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,134688,24.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,136688,18.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,366788,21.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,688,23.0,14.5,12.5,1,1,0,0,1,0,0,0,1,1,boxed|cov3|vstr2|perm2|hidden3v|double_mirror,draw_chain1|col1x1|dblmirrorx1
Evening,346688,24.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,344688,24.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,166788,21.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,136889,24.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,236688,21.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,03344,14.0,14.5,12.0,2,1,0,0,0,0,0,0,0,4,boxed|cov2|hp_repeat2|perm2|set_chain2;straight|cov1|hp_repeat2|set_chain2,set_chain2|draw_chain1
Evening,3344,33.0,14.5,11.5,2,2,0,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|hidden3v|set_chain2;straight|cov1|hp_repeat3|hidden3v|set_chain2,set_chain2|draw_chain2
Evening,4477,31.0,14.5,11.5,2,2,0,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|hidden3v|set_chain2;straight|cov1|hp_repeat3|hidden3v|set_chain2,set_chain2|draw_chain2
Evening,368,23.0,14.5,11.5,1,3,0,0,1,0,0,1,0,3,boxed|cov3|mirror|perm3|hidden3v;straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain3|col1x1|vstrx1
Evening,2268,21.0,14.5,11.5,1,1,0,1,0,0,0,1,0,1,straight|cov1|hot2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,005,1.0,14.5,11.0,2,1,0,0,0,0,0,0,2,2,boxed|cov2|mirror|perm2|double_mirror|set_chain2;straight|cov1|mirror|double_mirror|set_chain2,set_chain2|draw_chain1|dblmirrorx2
Evening,679,22.0,14.5,10.5,1,1,1,1,0,0,0,1,0,2,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight;boxed|cov2|hp_repeat2|hot2|perm2|hidden3v,draw_chain1|hot1x1|hot2x1|vstrx1
Evening,147,22.0,14.5,10.5,1,3,0,0,1,0,0,3,0,3,straight|cov1|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x1|vstrx3
Evening,178,21.0,14.5,10.5,1,3,0,0,1,0,0,3,0,3,straight|cov1|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x1|vstrx3
Evening,233478,30.0,14.0,14.0,1,0,0,0,0,0,0,0,0,1,boxed|cov3|mirror|perm3,
Evening,00338,13.0,14.0,14.0,1,0,0,0,0,0,0,0,0,1,boxed|cov3|vstr2|mirror|perm2,
Evening,2233449,30.0,14.0,13.0,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2
Evening,0399,14.0,14.0,13.0,1,2,0,0,0,0,0,0,0,3,straight|cov2|hp_repeat2|vstr2|draw_chain2;straight|cov2|hp_repeat2|vstr2|draw_chain2,draw_chain2
Evening,0224479,12.0,14.0,13.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,3688,23.0,14.0,12.5,1,1,0,0,1,0,0,0,0,1,boxed|cov3|mirror|perm3|hidden3v,draw_chain1|col1x1
Evening,6688,18.0,14.0,12.5,1,1,0,0,1,0,0,0,0,1,boxed|cov3|vstr2|perm2|hidden3v,draw_chain1|col1x1
Evening,3378,29.0,14.0,12.0,2,0,0,0,0,0,0,0,0,4,boxed|cov2|hp_repeat2|mirror|perm2|set_chain2;straight|cov1|hp_repeat2|mirror|set_chain2,set_chain2
Evening,023378,11.0,14.0,12.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Evening,03778,11.0,14.0,12.0,2,0,0,0,0,0,0,0,0,2,boxed|cov2|mirror|perm2|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Evening,22379,30.0,14.0,12.0,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|vtrac_straight,draw_chain1|hot1x1|vstrx1
Evening,22459,12.0,14.0,12.0,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,02259,12.0,14.0,12.0,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,344788,30.0,14.0,12.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,234479,30.0,14.0,12.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,2679,22.0,14.0,11.5,1,1,0,1,0,0,0,0,0,1,boxed|cov2|mirror|hot2|perm2|hidden3v,draw_chain1|hot2x1
Evening,279,28.0,14.0,11.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,059,5.0,14.0,11.0,2,2,0,0,0,0,0,0,0,3,boxed|cov2|mirror|perm2|set_chain2|draw_chain2;boxed|cov2|mirror|perm2|set_chain2|draw_chain2,set_chain2|draw_chain2
Evening,678,21.0,14.0,10.5,1,2,0,1,0,0,0,1,0,3,boxed|cov2|hp_repeat2|hot2|perm2|hidden3v;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain2|hot2x1|vstrx1
Evening,3388,32.0,13.5,13.5,1,0,0,0,0,0,0,0,0,1,boxed|cov3|vstr2|mirror|perm2|hidden3v,
Evening,022449,12.0,13.5,12.0,1,3,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|mirror|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain3
Evening,3469,24.0,13.5,11.5,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|hot1x1|vstrx1
Evening,1678,21.0,13.5,11.5,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,22446,22.0,13.5,11.5,1,3,0,0,0,0,0,1,0,4,straight|cov1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|draw_chain2,draw_chain3|vstrx1
Evening,13448,24.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,13488,24.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,13688,23.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,34688,24.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,34488,33.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,16688,18.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,16788,21.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,13889,24.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,36889,24.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,23668,21.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,0559,5.0,13.5,11.0,2,1,0,0,0,0,0,0,0,2,boxed|cov2|mirror|perm2|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1
Evening,2267,20.0,13.5,11.0,1,1,0,1,0,0,0,0,0,1,boxed|cov2|mirror|hot2|perm2,draw_chain1|hot2x1
Evening,6678,21.0,13.5,10.5,1,2,0,0,1,0,0,2,0,2,straight|cov1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x1|vstrx2
Evening,148,24.0,13.5,10.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,1447,22.0,13.5,10.5,1,2,0,0,1,0,0,2,0,2,straight|cov1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x1|vstrx2
Evening,129,22.0,13.5,10.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,055,1.0,13.5,10.0,2,1,0,0,0,0,0,0,2,2,straight|cov1|mirror|double_mirror|set_chain2;straight|cov1|mirror|double_mirror|set_chain2,set_chain2|draw_chain1|dblmirrorx2
Evening,068,8.0,13.5,10.0,1,2,0,1,0,0,0,1,0,3,boxed|cov2|hp_repeat2|hot2|perm2;straight|cov1|hp_repeat2|vtrac_straight,draw_chain2|hot2x1|vstrx1
Evening,334778,30.0,13.0,13.0,1,0,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat3|mirror|perm2;straight|cov1|hp_repeat3|mirror,
Evening,02233778,11.0,13.0,13.0,1,0,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,
Evening,3368,23.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,boxed|cov3|mirror|perm3|hidden3v,draw_chain1
Evening,3366,23.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,boxed|cov3|vstr2|perm2|hidden3v,draw_chain1
Evening,022499,12.0,13.0,12.0,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2
Evening,22336,21.0,13.0,11.5,1,3,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|hidden3v|draw_chain3;straight|cov1|hp_repeat2|hidden3v|draw_chain3,draw_chain3
Evening,22367,21.0,13.0,11.5,1,1,1,0,0,0,0,0,0,1,boxed|cov2|mirror|hot1|perm2|hidden3v,draw_chain1|hot1x1
Evening,224466,22.0,13.0,11.5,1,2,0,0,0,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight;straight|cov1|hidden3v,draw_chain2|vstrx1
Evening,366889,24.0,13.0,11.5,1,1,0,0,1,0,0,0,0,1,boxed|cov2|mirror|perm2|hidden3v,draw_chain1|col1x1
Evening,378,29.0,13.0,11.0,2,0,0,0,0,0,0,0,0,4,boxed|cov2|hp_repeat2|mirror|perm2|set_chain2;straight|cov1|hp_repeat2|mirror|set_chain2,set_chain2
Evening,02335,11.0,13.0,11.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Evening,0259,12.0,13.0,11.0,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,0569,9.0,13.0,11.0,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,0579,12.0,13.0,11.0,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,0359,14.0,13.0,11.0,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,34478,30.0,13.0,11.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,23479,30.0,13.0,11.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,23449,30.0,13.0,11.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,299,31.0,13.0,10.5,1,2,0,0,0,0,0,0,3,3,boxed|cov2|hp_repeat2|perm2|hidden3v|double_mirror|draw_chain2;boxed|cov2|hp_repeat2|perm2|hidden3v|double_mirror|draw_chain2,draw_chain2|dblmirrorx3
Evening,1448,24.0,13.0,10.5,1,1,1,0,1,0,0,0,0,1,boxed|cov2|hot1|perm2|hidden3v,draw_chain1|col1x1|hot1x1
Evening,259,12.0,13.0,10.0,2,2,0,0,0,0,0,0,0,3,boxed|cov2|perm2|set_chain2|draw_chain2;boxed|cov2|perm2|set_chain2|draw_chain2,set_chain2|draw_chain2
Evening,048,14.0,13.0,10.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,478,30.0,13.0,10.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,07799,12.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov2|vstr2,draw_chain1
Evening,0799,12.0,12.5,12.0,1,1,0,0,0,0,0,0,0,2,straight|cov2|hp_repeat2|vstr2;straight|cov2|hp_repeat2|vstr2,draw_chain1
Evening,03399,14.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov2|vstr2,draw_chain1
Evening,02245599,12.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,00224599,12.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,00225599,12.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,22499,31.0,12.5,11.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Evening,13678,21.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,13689,24.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,22368,21.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,1348,24.0,12.5,10.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1388,23.0,12.5,10.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,66788,21.0,12.5,10.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,66889,24.0,12.5,10.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,3488,33.0,12.5,10.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,3448,33.0,12.5,10.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1688,18.0,12.5,10.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,3668,23.0,12.5,10.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,2559,12.0,12.5,10.0,2,1,0,0,0,0,0,0,0,2,boxed|cov2|perm2|set_chain2;straight|cov1|set_chain2,set_chain2|draw_chain1
Evening,0344,14.0,12.5,10.0,2,1,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|set_chain2;straight|cov1|hp_repeat2|set_chain2,set_chain2|draw_chain1
Evening,0057,3.0,12.5,10.0,2,1,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1
Evening,267,20.0,12.5,10.0,1,1,0,1,0,0,0,0,0,1,boxed|cov2|mirror|hot2|perm2,draw_chain1|hot2x1
Evening,138,23.0,12.5,9.5,1,2,0,0,1,0,0,2,0,2,straight|cov1|mirror|hidden3v|vtrac_straight;straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain2|col1x1|vstrx2
Evening,348,33.0,12.5,9.5,1,2,0,0,1,0,0,2,0,2,straight|cov1|mirror|hidden3v|vtrac_straight;straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain2|col1x1|vstrx2
Evening,255,3.0,12.5,9.0,2,1,0,0,0,0,0,0,2,2,straight|cov1|double_mirror|set_chain2;straight|cov1|double_mirror|set_chain2,set_chain2|draw_chain1|dblmirrorx2
Evening,455,5.0,12.5,9.0,2,1,0,0,0,0,0,0,2,2,straight|cov1|double_mirror|set_chain2;straight|cov1|double_mirror|set_chain2,set_chain2|draw_chain1|dblmirrorx2
Evening,004,5.0,12.5,9.0,2,1,0,0,0,0,0,0,2,2,straight|cov1|double_mirror|set_chain2;straight|cov1|double_mirror|set_chain2,set_chain2|draw_chain1|dblmirrorx2
Evening,003,4.0,12.5,9.0,2,1,0,0,0,0,0,0,2,2,straight|cov1|double_mirror|set_chain2;straight|cov1|double_mirror|set_chain2,set_chain2|draw_chain1|dblmirrorx2
Evening,33478,30.0,12.0,12.0,1,0,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat3|mirror|perm2;straight|cov1|hp_repeat3|mirror,
Evening,03355889,14.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Evening,03345889,14.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Evening,02335778,11.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Evening,0033448,14.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,
Evening,0033778,11.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,
Evening,00223358,11.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Evening,00334458,14.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Evening,0038,4.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov2|vstr2|mirror,
Evening,022338,11.0,12.0,12.0,1,0,0,0,0,0,0,0,0,2,boxed|cov2|hp_repeat2|mirror|perm2;straight|cov1|hp_repeat2|mirror,
Evening,00335778,11.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Evening,00233577,11.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Evening,00223357,11.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Evening,00233778,11.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Evening,00223378,11.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Evening,2233448,30.0,12.0,12.0,1,0,0,0,0,0,0,0,0,2,straight|cov1|hp_repeat2|mirror;straight|cov1|hp_repeat2|mirror,
Evening,1336677,21.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Evening,3399,33.0,12.0,11.5,1,1,0,0,0,0,0,0,0,1,straight|cov2|vstr2|hidden3v,draw_chain1
Evening,223499,30.0,12.0,11.0,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|draw_chain2;straight|cov1|mirror|draw_chain2,draw_chain2
Evening,01368,8.0,12.0,11.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,01668,8.0,12.0,11.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,33677,21.0,12.0,10.5,1,3,0,0,0,0,0,0,0,3,straight|cov1|hidden3v|draw_chain3;straight|cov1|hidden3v|draw_chain3,draw_chain3
Evening,2336,21.0,12.0,10.5,1,3,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|hidden3v|draw_chain3;straight|cov1|hp_repeat2|hidden3v|draw_chain3,draw_chain3
Evening,3346,24.0,12.0,10.5,1,3,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|hidden3v|draw_chain3;straight|cov1|hp_repeat2|hidden3v|draw_chain3,draw_chain3
Evening,2367,21.0,12.0,10.5,1,1,1,0,0,0,0,0,0,1,boxed|cov2|mirror|hot1|perm2|hidden3v,draw_chain1|hot1x1
Evening,3369,24.0,12.0,10.5,1,3,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|hidden3v|draw_chain3;straight|cov1|hp_repeat2|hidden3v|draw_chain3,draw_chain3
Evening,3678,21.0,12.0,10.5,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|hidden3v|vtrac_straight;straight|cov1|mirror|hidden3v,draw_chain2|vstrx1
Evening,22466,22.0,12.0,10.5,1,2,0,0,0,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight;straight|cov1|hidden3v,draw_chain2|vstrx1
Evening,0335,4.0,12.0,10.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Evening,0378,11.0,12.0,10.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Evening,2349,30.0,12.0,10.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,188,23.0,12.0,9.5,1,1,0,0,1,0,0,1,1,1,straight|cov1|hidden3v|double_mirror|vtrac_straight,draw_chain1|col1x1|vstrx1|dblmirrorx1
Evening,2366,21.0,12.0,9.5,1,2,0,0,1,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight;straight|cov1|hidden3v,draw_chain2|col1x1|vstrx1
Evening,335,13.0,12.0,9.0,2,0,0,0,0,0,0,0,2,2,straight|cov1|double_mirror|set_chain2;straight|cov1|double_mirror|set_chain2,set_chain2|dblmirrorx2
Evening,788,29.0,11.5,11.0,1,0,0,0,0,0,0,0,1,1,straight|cov2|vstr2|double_mirror,dblmirrorx1
Evening,008,4.0,11.5,11.0,1,0,0,0,0,0,0,0,1,1,straight|cov2|vstr2|double_mirror,dblmirrorx1
Evening,2233499,30.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,2245599,12.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,0224599,12.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,0022499,12.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,0225599,12.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,0025599,12.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,005599,5.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,draw_chain1
Evening,0055699,9.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,0055799,12.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,0035599,14.0,11.5,11.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,1368,18.0,11.5,10.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,3468,24.0,11.5,10.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
