area,col,degenerate.empty,draw,final.canon3,final.len_is1,final.len_is2,final.len_is3,final.value,final_3canon,method,method.agree_count,methods.core_agreement,methods.early_fraction,mode,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,perm.count,perm.density,post3_span,pre.core3_hint,pre.mirror_pair,pre.orig_unique,score,sec.consensus_any,sec.consensus_strong,sec.pairwise_jaccard,sec.time_to3_max,sec.time_to3_min,section,sequence.steps_kept,sequence.steps_total,set,set.linger,set.memory_strength,set.repeat_new_box,stability.order_cue,stability.survival_frac3,state,tail.exact_len3,tail.final_len,tail.final_unique,tail.unique2,tail.wobble,terminal.is_3value,terminal.len,terminal.len_is1,terminal.len_is2,terminal.len_is3,terminal.unique,terminal.unique_1,terminal.unique_2,time_to_3,time_to_3_fast,traj.early_terminal,traj.first3,traj.reduction_slope,traj.time_to_3,vtrac.hot_source,vtrac.set,vtrac.v_hot,xcol.agree_count
LS1,5,1,Draw1,,0,0,0,,,A,4,4,1.0,combined,0,0,0,2,0.0,0.0,11.0,0,1,7,100.0,0,0,0.16666666666666666,2,1,Evening,9,14,Set3,0,0,0,0.25,0.42857142857142855,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,0.875,2,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,0,0,0,,,B,4,4,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,7,100.0,0,0,0.08333333333333333,3,1,Evening,7,7,Set3,0,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.1666666666666667,3,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,0,0,0,,,B,4,4,1.0,combined,0,0,0,1,0.0,0.0,6.0,0,1,7,100.0,0,0,0.15,2,1,Evening,8,9,Set3,0,0,0,0.25,0.42857142857142855,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.0,2,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,0,0,0,,,C,4,4,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,7,100.0,0,0,0.0,3,1,Evening,6,7,Set3,0,0,0,0.5,0.2857142857142857,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.4,3,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,0,0,0,,,C,4,4,1.0,combined,0,0,0,1,0.0,0.0,3.0,0,1,7,100.0,0,0,0.27777777777777773,2,1,Evening,5,6,Set3,1,1,1,0.5,0.2857142857142857,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.75,2,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,0,0,0,,,D,4,4,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,7,100.0,0,0,0.0,3,1,Evening,6,7,Set3,0,0,0,0.5,0.2857142857142857,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.4,3,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,0,0,0,,,D,4,4,1.0,combined,0,0,0,1,0.0,0.0,3.0,0,1,7,100.0,0,0,0.25,2,1,Evening,5,6,Set3,1,1,1,0.5,0.2857142857142857,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.75,2,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,0,0,0,,,E,4,4,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,7,100.0,0,0,0.20000000000000004,3,1,Evening,7,7,Set3,0,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.1666666666666667,3,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,0,0,0,,,E,4,4,1.0,combined,0,0,0,1,0.0,0.0,6.0,0,1,7,100.0,0,0,0.20000000000000004,2,1,Evening,8,9,Set3,0,0,0,0.25,0.42857142857142855,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.0,2,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,0,0,0,,,T,4,4,0.8333333333333334,own,0,0,0,1,0.0,0.0,4.0,0,1,7,100.0,0,0,0.08333333333333333,3,1,Evening,7,8,Set3,0,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,3,1.1666666666666667,3,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,0,0,0,,,T,4,4,1.0,combined,0,0,0,1,0.0,0.0,11.0,0,1,7,100.0,0,0,0.15,2,1,Evening,9,14,Set3,0,0,0,0.25,0.42857142857142855,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,0.875,2,derived_from_DR,,0.0,1
LS1,7,1,Draw1,,0,0,0,,,A,3,3,0.8333333333333334,own,0,0,0,2,0.0,0.0,3.0,0,1,8,63.047619047619044,0,0,0.39999999999999997,4,2,Evening,8,8,Set2,0,0,0,0.3333333333333333,0.375,Connecticut4,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,1.5714285714285714,4,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,A,3,3,1.0,combined,0,0,0,2,0.0,0.0,11.0,0,1,8,100.0,1,1,1.0,3,2,Evening,10,14,Set2,0,0,0,0.25,0.375,Connecticut4,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,1,2,1.2222222222222223,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,B,3,3,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.47222222222222215,3,2,Evening,7,7,Set2,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.8333333333333333,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,B,3,3,1.0,combined,0,0,0,1,0.0,0.0,6.0,0,1,8,100.0,1,1,1.0,2,2,Evening,9,9,Set2,0,0,0,0.25,0.375,Connecticut4,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,1,2,1.375,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,C,3,3,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.25,3,1,Evening,6,7,Set2,0,0,0,0.5,0.25,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,2.2,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,C,3,3,1.0,combined,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.611111111111111,2,1,Evening,5,6,Set2,0,0,0,0.5,0.25,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,2.75,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,D,3,3,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.37222222222222223,3,2,Evening,7,7,Set2,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.8333333333333333,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,D,3,3,1.0,combined,0,0,0,1,0.0,0.0,6.0,0,1,8,86.76388888888889,0,0,0.7777777777777777,2,2,Evening,9,9,Set2,0,0,0,0.25,0.375,Connecticut4,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,1,2,1.375,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,E,3,3,0.8333333333333334,own,0,0,0,0,0.0,0.0,4.0,0,1,8,100.0,0,0,0.39999999999999997,4,3,Evening,8,8,Set2,0,0,0,0.2,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.5714285714285714,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,E,3,3,1.0,combined,0,0,0,0,0.0,0.0,7.0,0,1,8,99.46666666666665,0,0,0.39999999999999997,6,3,Evening,11,11,Set2,0,0,0,0.16666666666666666,0.375,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.1,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,T,3,3,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.25,3,1,Evening,6,7,Set2,0,0,0,0.5,0.25,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,2.2,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,T,3,3,1.0,combined,0,0,0,1,0.0,0.0,11.0,0,1,8,100.0,0,0,0.611111111111111,2,1,Evening,7,14,Set2,0,0,0,0.3333333333333333,0.25,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.8333333333333333,2,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,A,4,4,0.8333333333333334,own,0,0,0,2,0.0,0.0,3.0,0,1,8,86.69047619047618,0,0,0.3,4,1,Evening,8,8,Set2,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,1.2857142857142858,4,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,A,4,4,1.0,combined,0,0,0,2,0.0,0.0,11.0,0,1,8,100.0,0,0,0.39999999999999997,2,1,Evening,9,14,Set2,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.125,2,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,B,4,4,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.3,3,1,Evening,7,7,Set2,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.5,3,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,B,4,4,1.0,combined,0,0,0,1,0.0,0.0,6.0,0,1,8,100.0,0,0,0.47222222222222215,2,1,Evening,8,9,Set2,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.2857142857142858,2,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,C,4,4,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.1111111111111111,3,1,Evening,6,7,Set2,0,0,0,0.5,0.25,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.8,3,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,C,4,4,1.0,combined,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.2222222222222222,2,1,Evening,5,6,Set2,0,0,0,0.5,0.25,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,2.25,2,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,D,4,4,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.08333333333333333,3,1,Evening,6,7,Set2,0,0,0,0.5,0.25,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.8,3,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,D,4,4,1.0,combined,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.16666666666666666,2,1,Evening,5,6,Set2,0,0,0,0.5,0.25,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,2.25,2,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,E,4,4,0.8333333333333334,own,0,0,0,0,0.0,0.0,3.0,0,1,8,100.0,0,0,0.2333333333333333,3,2,Evening,7,7,Set2,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.5,3,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,E,4,4,1.0,combined,0,0,0,0,0.0,0.0,5.0,0,1,8,100.0,0,0,0.39999999999999997,4,2,Evening,9,9,Set2,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.125,3,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,T,4,4,0.8333333333333334,own,0,0,0,1,0.0,0.0,4.0,0,1,8,100.0,0,0,0.2222222222222222,3,1,Evening,7,8,Set2,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,3,1.5,3,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,T,4,4,1.0,combined,0,0,0,1,0.0,0.0,11.0,0,1,8,100.0,0,0,0.2888888888888889,2,1,Evening,9,14,Set2,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.125,2,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,A,3,3,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,5,100.0,0,0,0.2333333333333333,1,1,Evening,7,8,Set2,0,0,0,0.25,0.6,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,A,3,3,1.0,combined,1,0,0,0,0.0,0.0,12.0,0,1,5,100.0,0,0,0.2333333333333333,1,1,Evening,7,14,Set2,0,0,0,0.25,0.6,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,B,3,3,1.0,own,1,0,0,0,0.0,0.0,3.0,0,1,5,93.32222222222221,0,0,0.27777777777777773,1,1,Evening,5,5,Set2,0,0,0,0.3333333333333333,0.4,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,B,3,3,1.0,combined,1,0,0,0,0.0,0.0,6.0,0,1,5,92.42222222222222,0,0,0.27777777777777773,1,1,Evening,6,8,Set2,0,0,0,0.3333333333333333,0.4,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.2,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,C,3,3,1.0,own,1,0,0,0,0.0,0.0,2.0,0,1,5,95.98888888888888,0,0,0.27777777777777773,1,1,Evening,4,4,Set2,0,0,0,0.5,0.4,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,C,3,3,1.0,combined,1,0,0,0,0.0,0.0,4.0,0,1,5,100.0,0,0,0.27777777777777773,1,1,Evening,4,6,Set2,1,1,1,0.5,0.4,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,D,3,3,1.0,own,1,0,0,0,0.0,0.0,2.0,0,1,5,95.7111111111111,0,0,0.2222222222222222,1,1,Evening,4,4,Set2,0,0,0,0.5,0.4,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,D,3,3,1.0,combined,1,0,0,0,0.0,0.0,4.0,0,1,5,100.0,0,0,0.2222222222222222,1,1,Evening,4,6,Set2,1,1,1,0.5,0.4,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,E,3,3,1.0,own,1,0,0,0,0.0,0.0,3.0,0,1,5,100.0,0,0,0.5,1,1,Evening,5,5,Set2,0,0,0,0.25,0.6,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,E,3,3,1.0,combined,1,0,0,0,0.0,0.0,6.0,0,1,5,100.0,0,0,0.5,1,1,Evening,7,8,Set2,0,0,0,0.25,0.6,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,T,3,3,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,5,100.0,0,0,0.27777777777777773,1,1,Evening,7,8,Set2,0,0,0,0.25,0.6,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,T,3,3,1.0,combined,1,0,0,0,0.0,0.0,12.0,0,1,5,100.0,0,0,0.27777777777777773,1,1,Evening,7,14,Set2,0,0,0,0.25,0.6,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,A,4,4,0.6666666666666666,own,0,0,0,2,0.0,0.0,3.0,0,1,8,86.54761904761904,0,0,0.3,4,2,Evening,8,8,Set1,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,1.5714285714285714,4,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,A,3,3,1.0,combined,0,0,0,2,0.0,0.0,11.0,0,1,8,82.91666666666666,0,0,0.5,3,2,Evening,10,14,Set1,0,0,0,0.25,0.375,Connecticut4,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,1,2,1.2222222222222223,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,B,4,4,0.6666666666666666,own,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.3,3,2,Evening,7,7,Set1,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.8333333333333333,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,B,3,3,1.0,combined,0,0,0,1,0.0,0.0,6.0,0,1,8,85.2361111111111,0,0,0.47222222222222215,2,2,Evening,9,9,Set1,0,0,0,0.25,0.375,Connecticut4,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,1,2,1.375,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,C,4,4,0.6666666666666666,own,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.2222222222222222,3,1,Evening,6,7,Set1,0,0,0,0.5,0.25,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,2.2,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,C,3,3,1.0,combined,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.19444444444444442,2,1,Evening,5,6,Set1,0,0,0,0.5,0.25,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,2.75,2,derived_from_DR,,0.0,1
LS1,7,1,Draw1,,0,0,0,,,D,4,4,0.6666666666666666,own,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.0,3,1,Evening,7,7,Set1,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.8333333333333333,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,D,3,3,1.0,combined,0,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.16666666666666666,2,1,Evening,5,6,Set1,0,0,0,0.5,0.25,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,2.75,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,E,4,4,0.6666666666666666,own,0,0,0,1,0.0,0.0,2.0,0,1,8,100.0,0,0,0.6666666666666666,5,3,Evening,7,7,Set1,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,1.8333333333333333,4,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,E,3,3,1.0,combined,0,0,0,1,0.0,0.0,6.0,0,1,8,98.42777777777776,0,0,0.47222222222222215,4,3,Evening,10,10,Set1,0,0,0,0.2,0.375,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.2222222222222223,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,T,4,4,0.6666666666666666,own,0,0,0,1,0.0,0.0,4.0,0,1,8,100.0,0,0,0.3333333333333333,3,1,Evening,7,8,Set1,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,3,1.8333333333333333,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,T,3,3,1.0,combined,0,0,0,1,0.0,0.0,11.0,0,1,8,100.0,0,0,0.19444444444444442,2,1,Evening,7,14,Set1,0,0,0,0.3333333333333333,0.25,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.8333333333333333,2,derived_from_DR,,0.0,1
LS1,6,1,Draw1,,0,0,0,,,A,3,3,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,5,100.0,0,0,0.20000000000000004,2,1,Evening,7,8,Set1,0,0,0,0.25,0.6,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.3333333333333333,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,A,4,4,1.0,combined,1,0,0,0,0.0,0.0,12.0,0,1,5,100.0,0,0,0.3,3,1,Evening,7,14,Set1,0,0,0,0.25,0.6,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333333333333333,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,B,3,3,1.0,own,1,0,0,0,0.0,0.0,3.0,0,1,5,100.0,0,0,0.2333333333333333,2,1,Evening,5,5,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,B,4,4,1.0,combined,1,0,0,0,0.0,0.0,6.0,0,1,5,100.0,0,0,0.27777777777777773,2,1,Evening,6,8,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.6,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,C,3,3,1.0,own,1,0,0,0,0.0,0.0,2.0,0,1,5,100.0,0,0,0.19444444444444442,1,1,Evening,4,4,Set1,0,0,0,0.5,0.4,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.6666666666666665,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,C,4,4,1.0,combined,1,0,0,0,0.0,0.0,4.0,0,1,5,100.0,0,0,0.19444444444444442,1,1,Evening,4,6,Set1,0,0,0,0.5,0.4,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.6666666666666665,1,derived_from_DR,,0.0,1
LS1,6,1,Draw1,,0,0,0,,,D,3,3,1.0,own,1,0,0,0,0.0,0.0,3.0,0,1,5,86.89999999999999,0,0,0.13333333333333333,1,1,Evening,5,5,Set1,0,0,0,0.3333333333333333,0.6,Connecticut4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,D,4,4,1.0,combined,1,0,0,0,0.0,0.0,4.0,0,1,5,100.0,0,0,0.13333333333333333,1,1,Evening,5,6,Set1,0,0,0,0.3333333333333333,0.6,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,E,3,3,1.0,own,0,0,0,0,0.0,0.0,3.0,0,1,5,91.45000000000002,0,0,0.20000000000000004,2,2,Evening,6,6,Set1,0,0,0,0.25,0.6,Connecticut4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1.6,2,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,E,4,4,1.0,combined,0,0,0,0,0.0,0.0,7.0,0,1,5,100.0,0,0,0.2333333333333333,2,2,Evening,9,10,Set1,0,0,0,0.25,0.4,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.0,2,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,T,3,3,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,5,100.0,0,0,0.2333333333333333,1,1,Evening,6,8,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.6,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,T,4,4,1.0,combined,1,0,0,0,0.0,0.0,12.0,0,1,5,100.0,0,0,0.2333333333333333,1,1,Evening,6,14,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.6,1,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,1,0,0,*,,A,5,5,1.0,own,0,0,0,1,0.0,0.0,4.0,0,1,6,100.0,0,0,0.1111111111111111,4,3,Evening,7,29,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,1,1,1,0,1,1,1,0,0,1,1,0,3,1,1,3,1.0,3,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,A,6,6,1.0,combined,0,0,0,1,0.0,0.0,11.0,0,1,6,100.0,0,0,0.3333333333333333,5,2,Evening,7,57,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,1,1,1,1,1,1,1,0,0,1,1,0,2,1,1,2,1.0,2,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,B,5,5,1.0,own,1,0,0,0,0.0,0.0,3.0,0,1,6,100.0,0,0,0.2222222222222222,2,1,Evening,5,29,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,B,6,6,1.0,combined,1,0,0,0,0.0,0.0,6.0,0,1,6,100.0,0,0,0.2222222222222222,3,1,Evening,6,57,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1.2,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,C,5,5,1.0,own,1,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.3333333333333333,2,1,Evening,4,29,Set1,0,0,0,0.5,0.4,Connecticut4,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,C,6,6,1.0,combined,1,0,0,0,0.0,0.0,4.0,0,1,6,100.0,0,0,0.3333333333333333,3,1,Evening,4,57,Set1,1,1,1,0.5,0.4,Connecticut4,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,1
